id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30985842,8.5,0,Rufus Norris,Tim Price,"Michael Sheen plays Nye Bevan in a surreal and spectacular journey through the life and legacy of the man who transformed Britain's welfare state and created the NHS. Confronted with death, Aneurin 'Nye' Bevan's deepest memories lead him on a mind-bending journey back through his life; from childhood to mining underground, Parliament and fights with Churchill.",160,National Theatre Live: Nye
tt30985568,7.5,0,none,none,none,172,Samandar
tt30985888,7.8,0,none,none,none,100,Alive in Mo...
tt30985297,0.0,0,Chandan Roy Sanyal,Parno Mittra,none,105,Suzie Q
tt30988771,0.0,0,none,none,"In the streets of Mumbai, a bloody gang war breaks out between two rival groups, plunging the city into violence, chaos, and turmoil.",119,Danga
tt30990381,0.0,0,none,none,"Respected psychologist Daniel Dawson has a number of his own personal demons, but his downward spiral is interrupted by a new client.",104,Eating Me Up
tt31013030,7.5,0,none,none,"Days before travelling to Mecca for HAJJ, Ghada is faced with an emergency and needs a large sum of money. She must return to a tainted past and keep it from consuming her.",104,Flight 404
tt31015247,5.4,53,Olivier Assayas,Olivier Assayas,"April 2020 – Lockdown. Etienne, a film director, and his brother Paul, a music journalist, are confined together in their childhood home with their new partners Morgane and Carole. Every room, every object, reminds them of their childhood, and the memories of the absents - their parents, their neighbors…This compels them to measure the distance that separates them from each other and the roots they share, those of their ground zero. As the world around them is becoming increasingly unsettling, unreality, and even a disturbing strangeness, invades their daily gestures and actions.",105,Suspended Time
tt31015278,7.8,100,Maryam Moghadam,Maryam Moghadam,"Mahin (70) lives alone in Tehran since her husband’s death and her daughter’s departure for Europe, until an afternoon tea with friends leads her to break her solitary routine and revitalize her love life. But as Mahin opens herself up to new romance, what begins as an unexpected encounter quickly evolves into an unpredictable, unforgettable evening.",97,Keyke mahboobe man
tt31015291,6.8,80,Claire Burger,Claire Burger,"Fanny, a shy and lonely teenager, goes on a language exchange to Germany. In Leipzig, she meets her pen pal, Lena, a teenager eager to become politically active. Fanny is troubled. To win over Lena, she invents a life for herself, to the extent of becoming trapped in her lies.",105,Langue étrangère
tt31015344,6.8,0,Hong Sang-soo,Hong Sang-soo,none,90,A Traveler's Needs
tt31015413,6.5,0,Mamadou Dia,Mamadou Dia,"Demba is about to retire after 30 years of service at the city hall in his small town in Northern Senegal. That hot summer, as the 2-year anniversary of his wife's passing approaches, he realizes he just can't ""shake it off."" As his mental health deteriorates, he discovers a new connection with his once estranged son. Can Demba recover from his loss without losing himself?",119,Demba
tt31015461,6.1,0,Nele Wohlatz,Pío Longo,"A coastal city in Brazil. Kai arrives from Taiwan for holidays with a broken heart. A broken air conditioner sends her into Fu Ang's umbrella store. He could become a friend, but the rainy season doesn't arrive and his shop disappears. While looking for Fu Ang, Kai discovers the story of Xiaoxin and a group of Chinese workers in a posh skyscraper. Kai finds herself strangely mirrored in Xiaoxin's tale.",97,Dormir De Olhos Abertos
tt31015496,6.9,0,Raam Reddy,Katsuhisa Minami,"An elite gun-for-hire is forced to lay low and not kill anyone for a year, but underworld figures start to threaten his newly calm and quiet life.",119,The Fable
tt31016613,6.6,Eva Trobisch,Eva Trobisch,104,Ivo,0,0
tt31016912,6.2,0,Aliyar Rasti,Aliyar Rasti,none,93,Khamyazeye bozorg
tt31018975,6.7,0,Travis Wilkerson,Ivan Peric,"A frustrated detective tries to solve a series of murders in Split, Croatia.",80,Through the Graves the Wind Is Blowing
tt31018983,5.6,0,Matías Piñeiro,Matías Piñeiro,none,64,tú me abrasas
tt31018048,5.2,0,Margarida Gil,Margarida Gil,none,109,Hands in the Fire
tt31021897,6.2,0,Easy Ferrer,Don Santella,none,114,Pantasya ni Tami
tt31021984,3.9,0,Christian Paolo Lat,Roni Benaid,none,45,Dilig
tt31022272,8.1,0,Marsha Hermansyah Abidin,Amorita D.,none,120,Bonnie
tt31023049,0.0,0,Yunus Sevik,Esma Sevik,none,0,Yasamak Istiyorum
tt31024127,0.0,0,none,none,none,0,none
tt31025278,0.0,Tristan Bouan,Tristan Bouan,86,Trainhopper,0,0
tt31030671,0.0,0,none,none,none,0,Druzyna AA
tt31031031,0.0,80,Sirr Kuda,Sirr Kuda,"After receiving a frantic phone call from his ex-girlfriend, teenage loner Brendan Frye (Joseph Gordon-Levitt) learns that her dead body has been found. Vowing to solve her murder himself, he must infiltrate high-school cliques that he previously avoided. His search for the truth places him before some of the school's roughest characters, leading to a confrontation with a drug dealer known as ""the Pin (Lukas Haas).""",0,Brick
tt31031320,8.4,0,Anthony Fredazon,Anthony Fredazon,none,76,"Foxy, or the Intolerant Mind Damned to Impotence"
tt31031372,5.0,0,Roe Pajemna,Roe Pajemna,"Adora and Rita persevere to earn money and help their youngest sibling, Perlita, become successful in life. However, everything changes when Perlita dies and they seek justice for their sister.",101,Katas
tt31024654,7.5,0,none,none,none,108,Aakhir Palaayan Kab Tak..?
tt31032022,6.3,0,Kris Budiman,Kris Budiman,none,101,Mendung Tanpo Udan
tt31032534,8.9,0,Amrul Ummami,M. Ali Ghifari,none,129,Perjalanan Pembuktian Cinta
tt30645192,0.0,0,Zeke Nicholson,Zeke Nicholson,none,11,Halfrican American
tt30647608,0.0,0,Sherif El Bendary,Sherif Elbendary,none,23,Better than Earth
tt30651228,0.0,0,Jose Vega,Jose Vega,none,0,Dominus Videt
tt30689586,0.0,0,none,none,none,16,Las Plantas No Duermen
tt30689597,0.0,0,Joshua Carone,Joshua Carone,none,13,Don't Pause the Game
tt30691373,0.0,0,Daniel Croix,Daniel Croix,none,12,Huli
tt30691610,0.0,0,none,none,none,0,Orange Sun
tt30694268,0.0,0,Mthabisi Tee Mlauzi,Wilf McKie,none,9,Swine
tt30694437,0.0,0,Tatyana Batalova,Tatyana Batalova,none,9,Christmas Melody
tt30698988,0.0,0,Cristian Bidone,Lucía Juana Castroh,none,14,La última noche de Marilyn
tt30700309,0.0,0,Joseph Le,Caitlin Hutson,none,8,Specks of red
tt30700747,0.0,0,Ella Muscroft,Ella Muscroft,none,0,Completely Well Adjusted
tt30700876,0.0,0,Jack Vickers,Jack Vickers,none,5,Such a Normal Day
tt30701186,0.0,0,Camila Acosta,Camila Acosta,none,15,Ver la luna
tt30701602,0.0,0,Jeff Harding,Lisa Arnold,none,13,Roasted Bliss
tt30701951,0.0,0,Rehan Mudannayake,Rehan Mudannayake,none,0,"So Long, Farewell"
tt30710051,0.0,0,Oliver Silver,Oliver Silver,none,9,Mademoiselle Lemaître
tt30737015,0.0,0,Jelle Bleyenbergh,Jelle Bleyenbergh,0,10,RECALL
tt30745035,0.0,0,Kyle Blumenthal,Kyle Blumenthal,none,0,Pray for Me
tt30745973,9.9,0,Austin Solomon Raj,Austin Solomon Raj,none,10,Living Faith
tt30750134,0.0,0,Chirag Kundu,Chirag Kundu,none,25,Dhara Ka Tame
tt30750727,0.0,67,Noel Brady,Mario McEntee,"Sir Michael Gifford alienates everyone around him as he suffers from an incurable illness. When his daughter sets him up with a companion who is a refugee, surprising changes begin to occur.",10,The Carer
tt30751188,0.0,0,Andrea Recchia,Andrea Recchia,none,17,La Salvezza
tt30758889,0.0,0,Nenad Teofilovic,Nenad Teofilovic,none,3,Zakon
tt30760282,0.0,0,Johannes Vang,Johannes Vang,none,0,Tilgi meg
tt30760832,0.0,0,Clint Pang,Jack Gacek,none,25,Marvin Is Sorry
tt30761899,0.0,0,Nicola Scamarcia,Nicola Scamarcia,none,16,Gerione
tt30762176,0.0,0,James Di Martino,Llewellyn Michael Bates,none,19,Baby
tt30765352,0.0,0,Jake Slowik,Jake Slowik,none,0,Ride Share Setup
tt30766506,0.0,0,Paulo Cipriani,Dylan Skolnik,Sexual tension mounts after a man (A.J. Buckley) and his girlfriend take in a sexy couple as roommates.,0,Roomies
tt30766981,0.0,0,Leon Clayton,Leon Clayton,none,13,Fatefully Undone
tt30767767,0.0,0,none,none,none,0,This Is A Love Story
tt30768469,0.0,0,Matthew Dylan,Matthew Dylan,none,15,The Interview Project
tt30768944,0.0,0,Sofia Rovaletti,Victoria Mariscal,none,12,La Intérprete
tt30769055,0.0,0,Igor Raevskii,Igor Raevskii,An old woman's (Gloria Romero) decision to leave her husband (Eddie Garcia) after years of constant bickering upsets the couple's children.,15,I Wanna Be Happy
tt30777143,0.0,0,Graham Sessions,Graham Sessions,none,18,Sacrifice
tt30777985,0.0,0,Chris Sexton Fletcher,Laurie Criego,none,5,Monitored
tt30780588,0.0,0,AP Hello,AP Hello,none,0,"Unfortunately,"
tt30781284,0.0,20,Brian Ceponis,Jesse Hutchins,"When a master thief is sabotaged during a bank heist and left for dead, he seeks revenge on his former crew one target at a time. Now, with the cops and the mob closing in, he's in the race of his life to reclaim an untold fortune in cryptocurrency from those who double-crossed him. UFC heavyweight champion Randy Couture stars in this nail-bitingly tense and action-packed thriller.",0,Blowback
tt30781337,0.0,33,none,none,"An aimless youth (Mark Webber) deals with his father's suicide, a bully (Chris Klein) and a possible romance.",21,The Good Life
tt30781593,0.0,Mathieu Blanchard,Mathieu Blanchard,19,Lui,0,0
tt30781620,0.0,0,none,none,none,0,The Hall Pass
tt30782403,0.0,0,none,none,none,3,Did You Mean It?
tt30782663,0.0,0,Blohm Jordan,Kailynn Claros,none,0,The Way Our Waters Move
tt30782796,0.0,0,Jennifer Enskat,Mark Sebastian Jordan,none,3,Recovered
tt30783161,0.0,0,none,none,none,15,A Black Rose Sunshine
tt30783549,7.6,0,Arnas Balciunas,Arnas Balciunas,none,18,Hubble's Law
tt30784066,0.0,0,Martin Soudan,Martin Soudan,none,17,Fin Août
tt30784222,0.0,0,Camilla Francini,Camilla Francini,none,13,I Papaveri sono Alti Alti Alti
tt30787792,0.0,0,Mike Costa,Bari K. Willerford,none,7,Isolate
