id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt29228979,0.0,0,Mohammad Alsheikh,Hayan Hassoun,A frustrated psychologist takes the law into her own hands to punish child sex offenders who escaped from justice.,22,Guilt
tt29248083,0.0,0,Ben Vasion,Ben Vasion,"Gemma agrees to look after her neighbor's dog while they're away, only to find it dead the next day.",7,Pickles
tt29252359,0.0,67,Andres Felipe Bernal Farias,Isa Gutierrez,"In the Bronx during the late 1980s, marriage-minded Donna (Annabella Sciorra) is engaged to the immature, commitment-phobic Michael (Ron Eldard). When the elaborate wedding plans go into motion, however, Donna begins to have second thoughts, and Michael has the same old commitment issues. The two must work through some nagging doubts; namely, if they are right for one another. With both pairs of feet growing cold, Donna and Michael still have friends and family who expect to see a wedding.",0,True Love
tt29272124,0.0,0,Diego Fierro Lablée,Diego Fierro Lablée,none,17,Transfixion
tt29274490,0.0,0,Nicos Verdiev,Nicos Verdiev,"Three thugs kidnap Emma, the daughter of a drug kingpin, and have no idea that murderous blood that runs through her veins. As time passes, the unlucky threesome finds themselves in danger from the police, gangsters and their captive.",21,Vanish
tt29272129,0.0,0,Garrett Brenneman,Garrett Brenneman,none,12,Standing on the Edge
tt29291690,0.0,0,Bujar Alimani,Ermira Gjata,"Xavier (Keith Robinson), a 35-year-old bachelor, decides to date a different woman during each season, and then choose which one to marry.",19,Four Seasons
tt29292100,0.0,0,Louis Carrasco,Carlos A. Hiciano,none,12,Puerto Rican Jew
tt29299123,0.0,0,Manon de Reeper,Manon de Reeper,none,6,Radiant Choice
tt29305500,0.0,0,none,none,The brilliant 12-year-old son of childish parents is accused of fathering the child of a drunken American house guest.,0,Sweet Pea
tt29311404,0.0,0,Meag Cherry,Meag Cherry,none,7,Friend to Me and the Sea
tt29339823,0.0,0,Israa Al-Kamali,Israa Al-Kamali,none,0,Who is Blind
tt29339915,0.0,0,Israa Al-Kamali,Israa Al-Kamali,none,0,The Color of Fireworks
tt29341929,0.0,0,Mohammad Rasouli,Mohammad Rasouli,none,23,Fever
tt29345234,0.0,0,Joe Olmstead,Joe Olmstead,none,11,Bert & Amanda
tt29344769,0.0,0,Rachel Imbriglio,Rachel Imbriglio,none,13,(Nothing) Left Unsaid
tt29356485,0.0,0,Greg Randolph Jr.,Greg Randolph Jr.,none,0,Different Faces
tt29356500,0.0,0,Alyssa Riha,Alyssa Riha,none,10,The Power Went Out on Perdue Street
tt29361158,0.0,0,Allyson Morgan,Allyson Morgan,none,10,The Ghost
tt29369504,0.0,0,Chris McQuire,Rhianna Morris,"In the wake of Sept. 11, a flight attendant (Melissa Leo) must take a road trip with a Muslim boy (Anthony Keyvan).",14,The Space Between
