id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30486891,8.8,0,none,none,none,0,Delivery Boy
tt30487211,7.5,0,Jordan Marcel,Jordan Marcel,"After the death of his mother, Antwan attempts to survive on the streets.",90,Antwan
tt30478196,6.2,0,Theo Thorn,Alex Molico,none,0,Avram Iancu Împotriva imperiului
tt30490537,3.7,0,Hana Hendrychová,Uljana Donátová,none,0,Matka v trapu
tt30490854,5.4,0,Georgi D. Kostov,Georg Kiryakov,none,95,Pulse of the Dance
tt30493206,0.0,0,none,none,none,73,As Aves
tt30494433,0.0,0,Spencer Brabham,Spencer Brabham,none,0,Balance
tt30494881,0.0,0,Tiago A. Neves,Tiago A. Neves,none,108,Maçãs no Escuro
tt30497082,0.0,0,none,none,none,0,Beijing jin xing shi
tt30497438,0.0,0,Sean Bell,Sean Bell,none,100,Electric Feel
tt30498406,0.0,0,none,none,none,0,Little Falls
tt30517184,6.7,0,Abdenour Zahzah,Abdenour Zahzah,none,90,"Chroniques fidèles survenues au siècle dernier à l'hôpital psychiatrique Blida-Joinville, au temps où le Docteur Frantz Fanon était chef de la cinquième division entre 1953 et 1956"
tt30517551,6.8,0,Anja Salomonowitz,Anja Salomonowitz,none,107,Mit einem Tiger schlafen
tt30521164,6.5,0,Philippe Lesage,Philippe Lesage,0,161,Comme le feu
tt30524053,4.9,Carlo Obispo,Steve Sanchez,90,Bedspacer,0,0
tt30524107,5.2,0,Roman Perez Jr.,Ronald Espinosa Batallones,none,90,"Palipat-lipat, papalit-palit"
tt30526246,7.2,0,Shanjey Kumar Perumal,Sivanantham Perianan,none,120,Neer Mel Neruppu
tt30577309,8.0,0,Kumaar Aadarsh,Kumaar Aadarsh,none,134,Troy the Bharat Putra
tt30581124,0.0,0,Future D. Fidel,Future D. Fidel,none,86,Dereva
tt30581386,0.0,0,Chinedu Ernesto,Tyler Chronicles,none,0,Car Show Kings
tt30587816,8.6,0,Yatish Pannasamudra,Yatish Pannasamudra,none,0,Onty Bunty Love Story
tt30590474,0.0,0,Dhanush,Dhanush,none,0,Nilavuku Enmel Ennadi Kobam
tt30608802,8.2,0,none,none,"LLB students Sibi, Sanju and Salmaan deal with friendships, college moments and multiple events in their lives together.",122,LLB: Life Line of Bachelors
tt30609082,0.0,0,Joshua Carter,Joshua Carter,none,0,The Crypto: Beyond
tt30624201,6.4,0,Sophia Bösch,Sophia Bösch,"Based on a book, Milk Teeth tells the story of a superstitious village community set in a place and time unlike ours. The villagers protect themselves from outsiders -- the wolf-children. When a strange child appears in the woods, the young woman and protégé of the village's leader Skalde, goes against the elders and welcomes the child home. Together with her mother, Edith, they join forces to try and protect the child from facing the consequences of breaking the law. Skalde suggests a risky deal. Meanwhile, Edith has her plan.",97,Milchzähne
tt30629563,5.2,0,Khalid Fahad,Alshaima'a Tayeb,none,90,De las cenizas
tt30061022,0.0,0,Devin Febbroriello,Devin Febbroriello,none,17,Color Theories
tt30067917,0.0,0,none,none,none,0,SoundBoy
tt30069369,7.3,0,Àlex Lora,Alfonso Amador,none,20,La gran obra
tt30090578,0.0,0,Taylor Cooper,Shay Meche,none,0,I Can't Stay
tt30097571,0.0,0,Akash Saravanan,Akash Saravanan,none,27,Pantry of Memories
tt30097808,0.0,0,Aziz Alsayedi,Aziz Alsayedi,none,14,Poor Ray
tt30098567,7.1,0,Gerardo Coello Escalante,Gerardo Coello Escalante,none,13,Viaje de Negocios
tt30130428,0.0,0,Jalen Blot,Yadira Espinal,none,4,Everything We Left Unsaid: Why We Try
tt30130876,0.0,0,Jalen Blot,Yadira Espinal,none,6,Everything We Left Unsaid: Why We Love
tt30130859,0.0,0,Jalen Blot,Yadira Espinal,none,6,Everything We Left Unsaid: Why We Lie
tt30134394,0.0,0,Clovis Lvh,Clovis Lvh,none,20,La cassette
tt30136433,0.0,0,Yousra El Abdellaoui,Yousra El Abdellaoui,none,0,De l'autre côté des Rails
tt30137105,0.0,0,Oleksiy Buyanov,Claudio Gaudio,none,13,I'll Be
tt30137572,0.0,0,none,none,none,0,Homecoming
tt30138919,0.0,0,Mattheo Manticello,Mattheo Manticello,none,26,Maxakali or the Dance of a Lifetime
tt30185046,0.0,100,Daniel Robinson,Alexander Walker,Ittetsu Nemoto confronts his growing self-destructive tendencies.,13,The Departure
tt30177620,0.0,0,none,none,"Three young couples in the south of Italy whose varied lives intersect on a boat to Greece as they run from their responsibilities, the public eye and the police.",0,Brindisi
tt30182828,0.0,0,Dante Black,Colleen Kresoja,none,6,1:11
tt30185836,0.0,0,Daniel Youssefi,Michael Kim,none,18,Resolute
tt30207260,0.0,0,Natalie West,Natalie West,"Brutally attacked by her own brother, a girl and her mother find refuge near an abandoned nuclear power station.",0,Nuclear
tt30207307,0.0,0,none,none,none,0,Un posto dove ci piove dentro
tt30207661,0.0,0,Jake Abraham,Jake Abraham,none,21,Daddy War Bucks
tt30217883,0.0,0,Allie Doody,Allie Doody,none,12,Follows
tt30219242,0.0,0,none,none,none,15,Jocu
tt30221043,0.0,0,C. LeMar McLean,Siobhan Lee,none,23,Rockbottom
tt30222232,0.0,0,Nick Grau,Nick Grau,none,14,Soft Animals
tt30222684,0.0,0,David L. Bulkley,David L. Bulkley,none,0,Day 210
tt30222864,0.0,0,Ev Hall,Ev Hall,0,0,Screens
tt30223301,0.0,0,Mary O'Connor,Daniel Cimini,none,15,Blister
tt30224631,0.0,0,Alberto Dorsi,Luca De Boni,none,0,Arricciare il naso
tt30227677,0.0,0,Chiara Padejka,Charlie Koepp,"An apprehensive young man moves into university halls, and the sudden feeling of isolation forces him into an argument with his older brother about identity, love, and the repression of dreams.",20,Cycles
tt30228758,0.0,0,none,none,A young Black man in Brooklyn must prove his new white neighbors are emissaries from the satanic cult they both survived as children.,18,Displaced
tt30248882,0.0,0,Igor Petrof,Garrett Mallory Scott,Nolan must learn how to defeat challenges without getting help from his mother or counselor.,11,Curveball
tt30252389,0.0,0,Mini Pandey,Mini Pandey,none,30,Vapour
tt30253149,0.0,0,Thomas Fairchild,Thomas Fairchild,none,40,Heel
tt30255012,0.0,0,none,none,none,16,Donnerstag
tt30258727,0.0,100,Elina Street,Elina Street,"Lorenzo, a quiet teenager lives in a small town at the edge of the world in beautiful Patagonia. He's a good student and a curious and smart person, more skilled in music and literature than sports. Lorenzo's father decides to host Caito, the son of a friend from Buenos Aires who had to go to hospital for a long stay. Caito has obviously a different family background and seems to be a tough kid. Lorenzo finds Caito very intriguing in many ways as they start spending a lot of time together... While their friendship is evolving towards perhaps deeper feelings, Caito reveals a secret... what will be the outcome?",18,My Best Friend
tt30259985,0.0,80,none,none,"As a promise to her late mother, a young woman travels to Los Angeles to locate her estranged sister.",0,Closure
tt30268308,0.0,68,none,none,"Astronauts (Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds) aboard the International Space Station are on the cutting edge of one of the most important discoveries in human history: the first evidence of extraterrestrial life on Mars. As members of the crew conduct their research, the rapidly evolving life-form proves far more intelligent and terrifying than anyone could have imagined.",0,Life
tt30271375,7.7,0,Hong Anh Nguyen,Hong Anh Nguyen,none,22,Saigon Kiss
tt30279282,0.0,0,Julia Masterson,Ren Silvestre,none,0,Kapamilya
tt30281245,0.0,0,none,none,none,13,Perséide
tt30281572,0.0,0,Núria Larruy,Núria Larruy,none,0,Records de la Meva Mare
tt30292217,0.0,0,Elliot Noel Peters,Elliot Noel Peters,none,25,Ghost Kitchen
tt30308332,0.0,0,Alexandre Brisa,Alexandre Brisa,none,0,"5h30, rue de Paris"
tt30310625,0.0,0,Carley Byers,Carley Byers,none,11,Don't Fall from Grace
tt30314653,0.0,0,Alexander Lyras,Alexander Lyras,none,15,A Simple Frame
tt30316880,0.0,0,Riley Taylor,Riley Taylor,none,24,Pacific Parable: Buried Treasure
tt30318942,0.0,0,Richard Manzo,Pepe Sanchez,none,0,The Niece
tt30323327,0.0,0,Viktoria Windhab,Tom Bezhanishvili,none,20,Thirteen
