id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30949231,6.5,0,Carlo Sironi,Carlo Sironi,none,90,Quell'estate con Irène
tt30950894,1.8,0,Mohammad Ebrahim Ghaffarian,Marjan Sadati,none,0,Nepton
tt30953660,6.7,0,Pham Ngoc Lan,Pham Ngoc Lan,none,93,Cu Li Không Bao Gio Khóc
tt30954062,5.5,0,Keren Cytter,Keren Cytter,none,96,The Wrong Movie
tt30954419,0.0,0,Patrícia Niedermeier,Patrícia Niedermeier,none,0,Ensaios sobre Yves
tt30954530,0.0,0,David Arch Hatch,David Arch Hatch,none,0,Pieces 2024
tt30955793,8.0,0,Alexander Horwath,Alexander Horwath,none,184,Henry Fonda for President
tt30958781,0.0,0,Heron Sohel,Atika Afsana,none,0,Jamai Bou Batpar
tt30959032,5.1,0,Wei Xu,Li Zhang,none,116,Can lan de ta
tt30959077,7.6,0,Yaonan Liu,Yaonan Liu,none,97,Xiao Ban Jie
tt30969928,0.0,0,Kalumbu Kapisa,Gwandelen Quartey,none,110,Evor
tt30970235,7.9,83,none,none,A young field agent is picked from the Prime Minister's office for a top-secret mission to crack down on terrorism and corruption.,158,Article 370
tt30485424,0.0,0,Christopher Martini,Christopher Martini,none,0,Freedom Isn't Free
tt30486359,0.0,0,Sche-Hao Thomas Wang,Sche-Hao Thomas Wang,none,0,The Last Sonata
tt30487276,0.0,0,Matt Orefice,Matt Orefice,none,6,A Afteroon with Bunt
tt30487398,0.0,0,Vanessa Silva,Chelsea Gray,A Memphis cop investigates strange deaths following the resurrection of a boy from the 1960's who is seeking revenge and his lost love.,0,Flick
tt30488042,0.0,0,Sofia Lane,Sofia Lane,none,13,Sid the Kid
tt30488087,0.0,0,Antonio Alejandro,Antonio Alejandro,none,10,Biking
tt30488227,0.0,0,Paolina Weber,Paolina Weber,none,0,Caravaggio's Last Day
tt30488713,0.0,0,none,none,"A young couple try to save their marriage after a tragedy, but when lies surface, their guilt drives them further apart.",0,Mire
tt30489988,0.0,47,Jackson Strickland,Logan Hudson,"Devastated by the death of his beloved daughter, Annie, Charles Darwin (Paul Bettany) sinks into a deep depression, and cannot bring himself to finish his book about evolution. Though Annie's death has broken Darwin's faith in God, it has galvanized that of his wife, Emma (Jennifer Connelly). Darwin's associates urge him to finish his revolutionary work, while Emma strongly objects, leaving Darwin with an agonizing choice.",5,Creation
tt30493505,0.0,0,none,none,none,0,Pilgrims Torch
tt30494313,0.0,0,Ben Mirfin,Snik Jacobs,none,7,Crackers Funhouse
tt30496069,0.0,0,Seán Treacy,Seán Treacy,"A down-and-out New York bond broker falls for a fledgling actress, while his best friend tries to satisfy her appetite for short-term gratification.",0,How to Say Goodbye
tt30496112,0.0,0,Seán Treacy,Seán Treacy,none,0,Alive Again
tt30493146,0.0,0,Chih-Chieh Yu,Chong-Lin Wang,none,23,Agent Beyond Budget
tt30492630,0.0,0,none,none,none,27,HEM
tt30496549,0.0,0,Hosanna Yemiru,Hosanna Yemiru,none,0,Mother
tt30497232,0.0,0,Garry Guerrier,Garry Guerrier,none,15,Fading Shadows
tt30498476,0.0,0,none,none,0,0,The Last Harvest
tt30505894,0.0,0,Zane,Zane,none,3,Echoes
tt30506121,0.0,0,Natalia Dornelas,Natalia Dornelas,none,0,Sola
tt30506177,0.0,0,Nadia Larina,Nadia Larina,none,0,You have an issue
tt30515646,0.0,0,Andreu Garcia Antolí,Andreu Garcia Antolí,none,0,Apartamentos Paradiso
tt30515713,0.0,0,none,none,none,0,De Boom
tt30515728,0.0,0,Raza Rizvi,Raza Rizvi,none,16,It Was Love to Me
tt30515780,0.0,0,Tristan St. Germain,Justin Bourne,none,11,Kiss Me Sharkly
tt30516117,6.8,0,Alexander David,Alexander David,none,23,À Tona d'Água
tt30517731,0.0,0,Isabella Mangano,Isabella Mangano,none,0,Midnight Runway
tt30517999,0.0,0,Theo Panagopoulos,Theo Panagopoulos,"During World War II, Englishwoman Stella (Sophia Loren) is involved with Capt. Ford (Trevor Howard), who commands a military tugboat. Ford's mission is dangerous because his slow-moving ship is an easy target. Eventually, he is gunned down in action and Capt. Ross (William Holden) replaces him. Before long, Ross also begins a relationship with Stella, but she warns the newcomer that she may be cursed -- captain after captain has come through her door, and each has met the same grim fate at sea.",0,The Key
tt30518102,0.0,0,Mireia Boté,Mireia Boté,none,0,"Inés, la Reina Cadáver"
tt30521391,7.3,0,Annika Birgel,Annika Birgel,none,16,Porzellan
tt30521429,0.0,0,Dina Naser,Dina Naser,none,19,Sukoun
tt30523243,0.0,0,Andres Llano,Andres Llano,none,20,Antes De Que Se Riegue La Leche
tt30561098,8.6,0,Jelena Sorkin,Jelena Sorkin,A man reunites with his dead fiancee in the cemetery where he believes she is buried.,0,Back to Life
tt30575228,0.0,0,Osman Emre,Ozlem Buyuk Coskun,0,16,The Last Harvest
tt30576717,0.0,0,Rishi Chandna,Rishi Chandna,none,25,Virundhu/The Feast
tt30577280,0.0,0,Saman Hosseinpuor,Saman Hosseinpuor,none,15,Son
tt30577305,0.0,Sanjay B. Daiv,Sanjay Daiv,none,Deshkari,0,0
tt30581096,0.0,0,Swati Ghorpade,Swati Ghorpade,none,16,Bunker Healers Refuge
tt30582042,0.0,0,Ayo Akingbade,Ayo Akingbade,none,14,Keep Looking
tt30589180,0.0,0,Lawrence Dumas Jr.,Lawrence Dumas Jr.,none,8,Dear Forgiveness
tt30589184,0.0,0,AmirHossein HajiAbedi,AmirHossein HajiAbedi,none,4,The Dust
tt30609401,0.0,0,none,none,none,0,A Little Hope
tt30624694,0.0,0,Chung Dha Lam,Chung Dha Lam,none,2,Remember the taste
tt30625289,9.3,0,Ilkin Umarov,Vaqif Qadirli,none,0,Pine Forest
tt30625671,0.0,0,Pierre Llanos,Pierre Llanos,none,19,La Asistente
tt30627567,0.0,0,Dimitri Nasennik,Dimitri Nasennik,none,17,The Purpose
tt30629578,0.0,0,Matthew Alexander,Matthew Alexander,none,0,Twilight's Lone Sands
tt30632194,0.0,0,Maya Zupano,Jessica Riches,"Filmmaker Giorgio Ferrero examines mankind's obsessive consumption, detailing the many objects that people accumulate and then quickly discard.",12,Beautiful Things
tt30644366,0.0,0,Ruben Aranda,Ruben Aranda,none,7,Morning After
tt30645072,9.9,0,Anthony Calamia,Anthony Calamia,none,0,Dimmelo
