id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt32056129,0.0,0,Mateo Bouzada,Mateo Bouzada,none,0,Cuentos tengo cientos
tt32056426,0.0,0,Simón Sepúlveda,Simón Sepúlveda,"Two unusual Kurdish brothers risk their lives by riding a motorcycle to Spain to meet their soccer hero, Cristiano Ronaldo.",0,El Clásico
tt32063115,0.0,0,none,none,Nebunul,0,0
tt32078973,0.0,0,Daniil Smolnikow,Anton Semenov,none,0,V.A.I.L.D.
tt32085804,0.0,0,Oscar Bermudez,Paul Black,none,0,Project Re: Fate
tt32084772,0.0,0,Sean Yang,Sean Yang,none,15,"Tranquil Waters, Boundless Skies"
tt32096172,0.0,0,none,none,"A narcotics officer is framed and gunned down in an execution-style hit, only to be rebuilt by medical science and return to seek vengeance on the criminal empire that set him up.",21,The Silencer
tt32103554,0.0,0,Kevin Le,Kevin Le,none,16,Kings of Triad: Uprising
tt31369950,0.0,0,Ignacio Cisternas,Ignacio Cisternas,none,14,Broken Promises - A Vengeance Story
tt31727048,0.0,0,none,none,none,10,Tryouts
tt31728961,0.0,0,Apostoly Peter Kouroumalis,Apostoly Peter Kouroumalis,none,0,The Dark Would
tt31778427,0.0,61,James Challis,Nikko Harris,"Once a narcotics officer in the LAPD, Ray Owens (Arnold Schwarzenegger) has settled into a peaceful life as sheriff of Sommerton Junction, a quiet border town. But that peace is shattered when Gabriel Cortez, a vicious crime lord, escapes from FBI custody and speeds toward Ray's town with a band of mercenaries. Federal agents prepare to capture Cortez, and Ray is at first reluctant to get involved -- but he soon finds he must rally his team and take matters into his own hands.",0,The Last Stand
tt31869296,0.0,0,Rodrig Andrisan,Rodrig Andrisan,none,29,The Creature from Epping Forest 2: Born to Be Wild
tt31889734,0.0,0,Dinis Mago,Dinis Mago,none,4,O Assaltante Inexperiente
tt31896876,0.0,0,Chris R. Notarile,Ian Fleming,none,0,007 - Codename: Bond
tt32033892,0.0,0,Preston Blaine Arsement,none,none,0,BEATING Video Games IN REAL LIFE!
tt32034672,0.0,0,Irene Zheng,Irene Zheng,none,0,Arktus
tt32126678,0.0,0,Derrick Acosta,none,none,0,Dragonball Z in 5 Minutes (The Complete Series) Live Action
tt32128367,0.0,0,none,none,none,8,Chhaya
tt32131959,0.0,0,Michael David MacRae,Michael David MacRae,none,0,The Four Empires Legends: Cobalt Sharks
tt32132459,0.0,0,Sean C. Swanson,Michael David MacRae,none,0,The Four Empires Legends: Golden Bears
tt32133317,0.0,0,Sean C. Swanson,Michael David MacRae,none,0,The Four Empire Legends: Showdown
tt32133543,0.0,0,Lawrence Bouchard,Matthew Boner,none,12,Swindler's Ring
tt32133560,0.0,0,Jake Allen,Sean Farr,none,0,Rebirth of the Guardian
tt32138963,0.0,0,none,none,none,0,Le Club
tt32147858,0.0,0,Brady Bouren,Brady Bouren,"Emine's husband gets arrested in Romania, and she's left alone with their sick child. She takes a job as a needleworker at a garment workshop, where she comes across Ziya, her husband's former boss.",21,Ember
tt32149240,0.0,0,none,none,none,0,Got Your Back
tt32149486,0.0,0,Jonty Ross,Jonty Ross,none,0,Mission Improbable
tt32151114,0.0,80,David Will No,David Will No,"When ""Bubber"" Reeves (Robert Redford) escapes from prison, it upsets the folks in the nearby town of Tarl, Texas. Sheriff Calder (Marlon Brando) wants to capture Reeves alive, which puts him in opposition to many of the townspeople who have resorted to mob justice. Businessman Val Rogers (E.G. Marshall) wants Calder to apprehend Reeves quickly, through any means, since he fears the criminal will come after Val's son, Jake, who is sleeping with Reeves' wife (Jane Fonda).",0,The Chase
tt32155809,0.0,0,Gugun Arief,Vonny Anggraini,none,20,Tinah Buys Cigarettes
tt32161563,0.0,0,Vaibhav Arya,Reecha Sharma,none,0,Treasure Map
tt32163968,0.0,0,none,none,none,0,none
tt32174427,0.0,0,Philip Kapadia,Philip Kapadia,none,1,Jump
tt32181422,0.0,0,none,none,none,0,Cool Dudes
tt32195647,0.0,0,Muhammad Mansoor,Muhammad Mansoor,A U.S. soldier (Tony Danza) sees the Berlin Wall go up in 1961 and helps a group of East Germans escape to the West.,0,Freedom Fighter
tt32196334,0.0,86,Bertan Berber,Bertan Berber,"Roman police detectives interrogate a series of potential perpetrators in their struggle to determine whom to arrest for the brutal murder of a beautiful prostitute whose body is discovered in a park on the day of a torrential rainstorm. One by one, the prime suspects -- girl-crazy teenager Nino (Giancarlo De Rosa), pickpocket Canticchia (Francesco Ruiu), a soldier on leave, a tourist and a pimp -- recount the events of the day to the police, each insisting he is innocent.",3,The Grim Reaper
tt32205629,0.0,0,12yflecha,12yflecha,none,4,Flecha Squirrelzilla
tt32211847,0.0,0,Ray Brady,Ray Brady,none,4,Vampire Planet Teaser
tt32213689,0.0,0,Ethan Breinholt,Ethan Breinholt,none,5,Innerslip
tt32218362,0.0,0,Alexander Geil,Alexander Geil,none,0,Blair
tt32219616,0.0,0,none,none,none,11,Dobbeltspil
tt32220757,0.0,56,Keith Collins II,Keith Collins II,"After military specialist Joshua Rose (Dennis Quaid) loses his wife (Nastassja Kinski) and son in a terrorist bomb attack in Paris, he joins the Foreign Legion as a form of revenge against Muslims. He ends up an anonymous mercenary in Bosnia, fighting with the Serbs, but his resolve is tested by the cruelty and horror of ethnic cleansing. When Joshua encounters Vera (Natasa Ninkovic), a young, pregnant Serbian woman due to be killed for her ""dishonor,"" he finds a reason to fight.",14,Savior
tt32229806,6.0,0,Amirhosein Jafari,Lee Falk,none,2,Dick Tracy & The Phantom
tt32235931,0.0,0,Ryan Garner,Ryan Garner,none,10,Professionals the Bad Business
tt32242082,0.0,74,Adrian Paul,Adrian Paul,"Reuniting after the tragic death of their friend, four college pals set out to hike through the Scandinavian wilderness. A wrong turn leads them into the mysterious forests of Norse legend, where an ancient evil exists and stalks them at every turn.",5,The Ritual
