id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30790971,5.7,0,Cosmin Nedelcu,Cosmin Nedelcu,none,87,Klaus & Barroso
tt30791209,5.8,0,Garik Petrosyan,Marina Antonova,none,90,Avantyura
tt30792969,7.1,Rihards Romush,Rihards Romush,91,Gandriz Vecpuisis,0,0
tt30795952,0.0,0,Christian Le Hémonet,Christian Le Hémonet,none,0,"Stella Mantoni, Il Ritorno"
tt30802419,0.0,92,Mark Mos,Mark Mos,"Traveling to Detroit for a job interview, a young woman books a rental home. But when she arrives late at night, she discovers that the house is double booked and a strange man is already staying there. Against her better judgement, she decides to spend the evening, but soon discovers that there's a lot more to fear than just an unexpected house guest.",46,Barbarian
tt30468641,0.0,0,Marwan Albakri,Sultan Al Hubish,none,0,Waraq Enab
tt30470134,0.0,0,Jason Rosenblatt,Jason Rosenblatt,none,0,Braces 2
tt30470554,0.0,0,Rick Simone,Rick Simone,A real estate agent (Pablo Puyol) kills little old ladies who refuse to sell their flats.,9,Boystown
tt30486680,0.0,0,Owen Tooth,Michael Draine,none,1,You Know the Rules
tt30494231,0.0,0,Janelle Lee Austin,Sohila Abdellatif,"A young professional loses his fiancee in a tragic accident and is haunted by her ghost, who tries to put his life back together.",0,Life Coach
tt30494870,0.0,0,Lisa Astakhova,Lisa Astakhova,"Despite her father's disapproval, a woman (Sandra Ng) remains with the man (Stephen Chow) that she loves.",17,Love is Love
tt30517715,0.0,0,Jonathan Williams,Michael Christopher,none,16,Sharks in Colwyn Bay
tt30521391,7.3,0,Annika Birgel,Annika Birgel,none,16,Porzellan
tt30523657,0.0,0,Nick Pospisil,Nick Pospisil,"After an offhand wish to a man playing Santa Claus, a woman wakes up to find herself married to her college sweetheart.",0,Family for Christmas
tt30576464,0.0,0,Kyle Bahl,Kyle Bahl,none,16,What Are We Doing Here
tt30624125,0.0,73,Estelle Su,Estelle Su,A playwright (Martin Donovan) in the grip of a creative funk is taken hostage by his mother's loopy neighbor (David Morse).,0,Collaborator
tt30624211,0.0,0,Estelle Su,Estelle Su,none,0,Temptation
tt30632013,0.0,0,Mohammed Alansary,Mohammed Alansary,none,15,Hashran
tt30645072,9.9,0,Anthony Calamia,Anthony Calamia,none,0,Dimmelo
tt30645192,0.0,0,Zeke Nicholson,Zeke Nicholson,none,11,Halfrican American
tt30645610,0.0,0,Jacob Hightower,Jacob Hightower,A young woman (Jennie Garth) and her estranged father must work together to salvage her late grandfather's cattle ranch.,14,The Last Cowboy
tt30689854,8.4,0,Lee Eddy,Lee Eddy,none,14,You're Invited to Tuscan's 5th Birthday Party!
tt30691206,6.4,0,Dmitriy Dyachenko,Vasiliy Kutsenko,none,12,Cheburashka. Vykhodnoy
tt30699656,0.0,Bendik Kaltenborn,Bendik Kaltenborn,none,Lumbago,0,0
tt30701186,0.0,0,Camila Acosta,Camila Acosta,none,15,Ver la luna
tt30710051,0.0,0,Oliver Silver,Oliver Silver,none,9,Mademoiselle Lemaître
tt30744079,0.0,0,Michael Ambrosino,Michael Ambrosino,none,10,Conversion of the Atheist
tt30749902,0.0,0,Elle Birdsell,Elle Birdsell,none,4,Rocks!
tt30755280,0.0,0,Stanescu Motatu Demetrio Leonidas,Stanescu Motatu Demetrio Leonidas,none,0,Un Deseo de Reyes
tt30755285,0.0,0,Stanescu Motatu Demetrio Leonidas,Stanescu Motatu Demetrio Leonidas,none,0,O Dorinta de Craciun
tt30755270,0.0,0,Stanescu Motatu Demetrio Leonidas,Stanescu Motatu Demetrio Leonidas,"Every December in the small town of Ponchatoula, La., a wooden wishing box is placed in the park as a Christmas tradition. People write down their true heart's desire on a slip of paper and place it in the box.",0,A Christmas Wish
tt30759830,0.0,0,L.T. Hewitt,L.T. Hewitt,none,8,20 Questions
tt30760009,0.0,0,none,none,none,0,Heat of the Moment
tt30760832,0.0,0,Clint Pang,Jack Gacek,none,25,Marvin Is Sorry
tt30761140,0.0,0,none,none,An automatic toilet triggers the rage of a self-centered business traveler.,25,Flush
tt30761578,0.0,0,Andrew Slankard,Andrew Ronald Blackman,none,7,Apocalypse Chow
tt30764935,0.0,0,Owen James,Owen James,none,6,The Good Cheese
tt30765957,0.0,René Rebeiz,René Rebeiz,none,Alpenkönig,0,0
tt30766527,0.0,0,Don Hessell,Don Hessell,none,16,Shannon Is Strange
tt30768763,0.0,0,Timmy D'Arnay,Timmy D'Arnay,none,0,Graceland Is for Gooners
tt30768741,0.0,0,Chris Mitri,Chris Mitri,none,7,Til Death
tt30768815,0.0,0,Melanie Kaklamanis,Melanie Kaklamanis,none,0,First Cut Is the Cheapest
tt30769010,0.0,0,Billy Kayani,Billy Kayani,none,8,The Commercial
tt30769055,0.0,0,Igor Raevskii,Igor Raevskii,An old woman's (Gloria Romero) decision to leave her husband (Eddie Garcia) after years of constant bickering upsets the couple's children.,15,I Wanna Be Happy
tt30777985,0.0,0,Chris Sexton Fletcher,Laurie Criego,none,5,Monitored
tt30780673,0.0,0,Madison Leonard,Madison Leonard,none,17,"I'm Todor. I Mean, Bill."
tt30780607,0.0,0,none,none,none,0,Bounty Hunter
tt30781336,0.0,0,Simon Vadas,Simon Vadas,none,12,Cybersex
tt30781612,0.0,0,Tyler R. Jenkins,Tyler R. Jenkins,none,4,LOL
tt30794663,0.0,0,none,none,none,4,Thérapie de Couple
tt30796941,0.0,0,Julian Iliev,Bruce Diaz,none,9,A Cloud Holding a Knife
tt30797534,0.0,0,Zack Isaacs Raz,Alan Baker,none,0,Mr. Fans
tt30798241,0.0,0,Bobby Williams,Shannon Bohte,"A cartoonist (Kim Hyun-sung), an aspiring cosmetologist (Lee Jang-Won) and an obese lad (Jung Hee-Suk) worry about entering the Korean military.",13,Three Friends
tt30802542,0.0,0,none,none,none,7,The Cost of Playin' Dirty
tt30802647,0.0,0,none,none,none,0,none
