id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt28219803,0.0,0,Julia Kerr,Julia Kerr,none,13,Beyond Hope
tt28246285,0.0,0,Jonathan Cross,Herries Anderton,none,14,The Daisy Crown
tt28276201,0.0,0,Rajit Chandan,Rajit Chandan,none,15,ATM CARD
tt28309833,0.0,0,Nicholas Marchetti,Nicholas Marchetti,none,11,You Mourn Weird
tt28341583,0.0,0,Jackson Janowicz,Jackson Janowicz,none,0,I Didn't Mean to Haunt You
tt28353469,0.0,0,Joshua Kidd,Joshua Kidd,none,12,Carry the Wind
tt28355146,0.0,0,none,none,none,10,Edendale
tt28369850,0.0,0,Karla Spika,Karla Spika,none,8,Another Hero
tt28378158,0.0,0,John Sundvall,Ash Khan,none,30,Såna som jag förändras aldrig
tt28448718,0.0,0,none,none,none,16,Melabration
tt28465848,0.0,0,Ciara Evans,Ciara Evans,none,0,The Why
tt28458333,0.0,0,Anastasia Savinova,Matthew McHaffie,none,25,Ten Days
tt28477602,0.0,0,Annette Elliot,Annette Elliot,none,15,The Museum
tt28478797,0.0,88,none,none,"Hapless Lucien Cordier (Philippe Noiret) is the beleaguered police chief of a small town in French colonial Senegal. The local criminals openly mock Lucien's inability to put a stop to their illegal enterprises, and his unfaithful and shrewish wife Huguette (Stéphane Audran) is having a blatant affair with Nono (Eddy Mitchell), whom Lucien believes is her brother. When the humiliations finally become too much for him to bear, Lucien takes matters into his own hands.",19,Clean Slate
tt28487088,0.0,0,Kat Gray,Kat Gray,none,0,Midheaven
tt28488077,0.0,0,none,none,none,14,Black Square
tt28494525,0.0,0,Ayelén Betsabé Cabreras Guevara,Marcelo Fernando Lamas,none,0,La Quena
tt28506198,0.0,0,Elizabeth Cappuccino,Sarah Baskin,none,0,One Take
tt28512845,0.0,0,Kristoffer Lucia,Kristoffer Lucia,none,17,Edward Has A Tree Inside Him
tt28520039,0.0,0,Grace Louey,Nina Street,none,12,Portrait
tt28544839,0.0,0,David Goñi,Miguel Casanova,none,0,La Reina del Pop
tt28554227,0.0,0,none,none,none,0,My Hyperpop Era
tt28555262,0.0,0,Julián Acosta Vera,Julián Acosta Vera,none,0,The Ballad of an Artist
tt28619507,0.0,0,Jordan Casal,Jordan Casal,none,24,The Great Creator
tt28642137,0.0,0,Louis Deon Jones,Louis Deon Jones,none,15,Justified
tt28658767,0.0,0,Jason Da Silva,Jason Da Silva,none,20,The Last Time Martians Came Home
tt28664089,0.0,0,Gabriel Hunter Sheets,Julia Sawyer,"After two mysterious deaths at a college on the same night, seven students receive invitations to reveal what they know about the deceased inside a confessional booth hidden on campus.",14,Confessional
tt28671886,0.0,0,Whitney Houser,Whitney Houser,none,17,Leading Man
tt28695597,0.0,0,Gerald K. Moore,Gerald K. Moore,The hard-drinking grandson of a labor leader is arrested for drunken driving and runs for governor against the corrupt prosecuting attorney.,13,The Drunk
tt28742471,0.0,0,Aaron Murray Vazquez,Aaron Murray Vazquez,"Canadian con artist Paul Gregory (George Nader) busts out of a London jail and goes after the loot he's stashed away. Unfortunately, his partner has already decided to keep it all for himself. An accidental death sends Paul on the run, and he finds himself alienated from his underground connections, sought by the police and seemingly without hope. But then he meets a young socialite (Maggie Smith) who cannot resist his allure and decides to help him on his dangerous flight to freedom.",8,Nowhere to Go
tt28743220,0.0,0,Eli Lederberg,Eli Lederberg,none,10,Are You Still Here
tt28751935,0.0,0,Annabel Hammond,Annabel Hammond,none,0,"Goodbye, Goodbye, Goodbye"
tt28754110,0.0,0,Lamard Cher-Aimé,Lamard Cher-Aimé,none,0,Captain Zero: Into the Abyss Part II
tt28755559,0.0,0,Anna Davydova,Anna Davydova,"James Harrison, an author, awakes in a hospital bed. Perceiving that his brain needs a chance to organize life's events back in order, his doctor tells him to write the story of the last six months of his life.",5,The Author
tt28757041,0.0,0,Lottie Graham,Lottie Graham,none,11,Featherless
tt28759683,0.0,0,Michele Love Santoro,Michele Love Santoro,"A teenage girl gets caught up in a sexting scandal that leads to panic, outrage and murder.",0,Overexposed
tt28760888,0.0,0,Logan Findlay,Logan Findlay,none,18,"Sometime, Somewhere"
tt28757446,0.0,0,Syed Farhaz Hussain,Syed Farhaz Hussain,Meghla finds out her grandmother had been killed in her ancestral home in East Pakistan by a trusted retainer of the family.,24,Maati
tt28768922,0.0,0,Justin Park-Swanson,Justin Park-Swanson,none,9,Untitled and Unfinished
