id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30851638,none,none,Asri Baq'u Tajudin,Namie Smy,none,105,Yie Prehhh...
tt30868341,none,none,none,none,none,none,Ticklebits the movie
tt30868379,none,20,Ángel Puado Veloso,Ángel Puado Veloso,"Bruno (Alex D. Linz) is sufficiently smarter and stranger than the other kids in his Roman Catholic school that they bully him relentlessly. Undaunted, Bruno insists on wearing a dress during the school spelling bee, not because he wants to be feminine, but rather to feel more comfortable. His estranged dad (Gary Sinise) is utterly confused by his son, and his mother (Stacey Halprin) has troubles of her own, but Bruno finds support from new classmate Shaniqua (Kiami Davael).",74,Bruno
tt30868804,"7,6",none,Andres-Valencia,Camilo Sánchez,none,none,Especial Éste
tt30870197,none,none,none,none,none,90,Exile: Director's Cut
tt30870226,none,none,Lukas Zednikovic,Michaela Zakutanska,none,111,Kavej
tt30876942,"7,9",57,none,none,"Josh (Breckin Meyer) videotapes his affair with another girl and accidentally mails it to his girlfriend. Discovering the mistake, he tows two of his college buddies -- and one not-so-eager kid who happens to own the car -- on a raucous 1,800-mile road trip from Ithaca, N.Y., to Austin, Texas, to save his lifelong romance.",108,Road Trip
tt30877290,none,none,Radek Beran,Radek Beran,none,73,Velký Pán
tt30912876,"7,5",none,none,none,none,82,Trizombie
tt30926245,none,none,Joseph A. Mckenzie,Comedian Dutchess,none,73,Hey Mr. Wilson Comedy Special
tt30955919,"7,4",none,Ben Petrie,Ben Petrie,"James Yang (Jason Chang) is a promising young Taiwanese architect living in the United Kingdom with his beautiful fiancée, Yo (Terri Kwan), when the death of a distant relative lures him back to his homeland to claim his inheritance: a massive but dilapidated mansion. With his friends in tow, Yang moves into the house, but in short order strange things to begin to happen. Little does Yang know that his presence is stirring up old ghosts born from dark family secrets.",87,The Heirloom
tt30957694,"5,3",none,Jaturong Mokjok,Teeradetch Metawarayut,none,103,Chinatown Chacha
tt30958399,none,none,Radmir Korabayev,Idrak Mirzalizade,none,59,Idrak Mirzalizade: A new one
tt30958950,"6,1",none,Albert Kai-Kwong Mak,Ryker Chan,"Two perplexed middle-aged losers, Robby (starring LAM Ka Tung) and Fai (starring Richie JEN) are good friends. Fai is honest man. His wife left him with an elderly home business. Fai has tried very hard to keep it running until the owner increases the rent crustily. Taxi driver Robby, who is timid and unreliable, he always neglected the conflicts between his mother and his wife. Robby always lives paycheck to paycheck without a financial plan, so he is at a loss what to do.",98,Lam see gip on
tt30959158,"4,6",0,none,none,A winning lottery ticket has grave consequences for a married couple when they start hatching plans to kill each other for the prize money.,94,"Mátame si te atreves, cariño"
tt30970938,none,none,Christopher Nkem Okafor,Roberta Uti Okpako,none,90,Mr Patrick Wahala in America
tt30971027,"4,4",none,Anna Wieczur-Bluszcz,Doman Nowakowski,none,87,Baby boom czyli Kogel Mogel 5
tt30971598,"8,5",none,Rikiya Imaizumi,Jun Hagimori,none,119,Eiga Karakai Jôzu no Takagi-san
tt30972058,"5,9",none,none,none,,99,El Roomie
tt30974578,none,none,Hussain Aroni,Hussain Aroni,none,none,Kallanmaarude Veedu
tt30979463,"6,1",none,Tomas Hoffman,Tomas Hoffman,none,101,Sladky zivot
tt30982333,"6,6",none,Pedro Antonio,Pedro Antonio,none,105,Evidências do Amor
tt30985335,"6,3",none,Maciej Migas,Aneta Glowska,none,100,Milosc jak miód
tt30989079,none,none,Choi Yi-hyun,Kim Byeong-Ok,none,95,Father-in-law and Son-in-law
tt30985842,"8,5",none,Rufus Norris,Tim Price,"Michael Sheen plays Nye Bevan in a surreal and spectacular journey through the life and legacy of the man who transformed Britain's welfare state and created the NHS. Confronted with death, Aneurin 'Nye' Bevan's deepest memories lead him on a mind-bending journey back through his life; from childhood to mining underground, Parliament and fights with Churchill.",160,National Theatre Live: Nye
tt30985888,"7,8",none,none,none,none,100,Alive in Mo...
tt30990201,none,none,Ibukunoluwa Rolat-Abiola,Bryan Walker,A Nigerian woman and an African American man end up as roommates due to unforeseen circumstances.,none,The Odd Room Mates
tt30994484,none,none,Bijon Bikash Brahma,Kishalay M.B. Baruah,none,77,Finding Maini
tt30997264,none,none,George Miller,George Miller,none,141,The Filthy Frank Show Battle for the Omniverse
tt31013152,none,none,none,none,none,93,"Disrupted Expectations 4: Art, Words, and Mind Powers"
tt31014713,"8,2",none,Ermal Mamaqi,Klaudia Brahimaj,none,106,Dy gisht mjaltë 2
tt31015006,none,none,Reggie Hall,none,none,none,The Movie More
tt30802659,none,none,none,none,none,none,none
tt30802537,none,none,Jacob Meirovich,Jacob Meirovich,none,12,"Cloth, Friendship & Brimstone"
tt30803168,none,none,Lilymay Thunder,Luke Spellacy Shaw,none,none,1994
tt30804655,"10,0",none,David,none,none,none,Mamie
tt30805504,none,none,Olga Artushevska,Olga Artushevska,none,14,Game of symbols
tt30807326,none,none,none,none,none,8,Christmas Bud
tt30808474,none,none,Martin Molpeceres,Martin Molpeceres,"Ralph (Al Snow) and Max (John Wells) are hired to make a hit inside a lab. They become trapped inside the facility when aliens take over the building, and Ralph has to scramble to make it out before his son's birthday party is over.",17,Overtime
tt30808560,none,none,P.S. Lorio,Donna Hoke,none,12,Piece of Cake
tt30808778,none,82,Andrew Gerstenblatt,Andrew Gerstenblatt,"When a woman's (Tilda Swinton) eldest son's lover washes up on the beachfront in front of their house, she does the only thing an unflinchingly devoted mother could: she hides the body to protect her son. Now unexpectedly, in the aftermath of this desperate act, emerges Alek Spera (Goran Visnjic), who knows about the death and the secret life of her son. But what begins as a riveting cat-and-mouse game soon turns into a haunting love story with self-sacrifice at its center.",none,The Deep End
tt30809342,none,none,Joshua Kahan,Joshua Kahan,none,9,Resting Bitch Face: a documentary
tt30809396,none,none,Spencer Staggs,Spencer Staggs,none,4,Santa Klaws
tt30810221,none,none,none,none,none,3,Tyrone
tt30817074,none,none,Leon Sundkvist,Melvin Sundkvist,none,11,Pizza Guy
tt30817579,none,none,Edward Dovlatyan,Edward Dovlatyan,none,13,Somebody Help Greg
tt30817585,none,none,Joe Anderson,Joe Anderson,none,4,"Meet Evelyn, My Sleep Paralysis Demon"
tt30818202,none,none,Vivian Sorenson,Carla Johnston,none,11,Pickleball Wars
tt30818291,none,none,Zachary Lurje,Zachary Lurje,none,8,Steve the Queen
tt30818374,none,29,none,none,"From an intoxicating fantasy to a dangerous affair, a wealthy married woman finds her life irreversibly shattered after picking up an unpublished novel.",none,Ashes
tt30827424,none,none,Evan Sims,Evan Sims,none,14,Fungus Jar
tt30828478,none,none,Kim Davis Jr.,Kim Davis Jr.,none,none,The Burrito
tt30830089,none,94,Benoit Planque,Benoit Planque,"Simon (Théodore Pellerin) is a rising star in Montreal's drag scene performing lively disco pop numbers weekly at his local club. Friendly with his fellow drag queens and supported by his sister, who delights in designing increasingly elaborate and beautiful costumes for his act, Simon vibrates with the passion of his adopted artistic community. When he meets Oliver (Félix Maritaud), the alluring new recruit at the club, their irresistible chemistry sparks an electric romance and a fulfilling creative collaboration. Their dynamic is mesmerizing and tender until Oliver's dominant instincts and destructive behavior jeopardize Simon's space in the spotlight. Simon has plenty of experience with tempestuous personalities -- his mother, a bona fide opera diva, is back in his life after years on the road -- but can he get out from under the shadow of their influence? Beautifully charting the highs and lows of falling in love and finding oneself in one's art, writer and director Sophie Dupuis's SOLO is a passionate feat of character-driven storytelling and visual extravagance, celebrating the drag world in all its splendor and heartache.",none,Solo
tt30831428,none,none,none,none,none,15,Potato
tt30832756,none,none,Dylan Wylie,Eoin Heaney,none,5,The Killer who Couldn't
tt30833296,none,none,Jacob D. Nelson,Jacob D. Nelson,none,5,Clownin' in the Park
tt30835304,"7,4",none,Talia Shea Levin,Talia Shea Levin,none,12,Make Me a Pizza
tt30835281,"7,4",none,Nicolas Keppens,Nicolas Keppens,none,18,Beautiful Men
tt30835366,"9,2",none,Jean Liu,Jean Liu,none,11,Learning English
tt30835426,"9,2",none,Eros V,Eros V,none,11,Meat Puppet
tt30835501,none,none,Kirk C. Johnson,Sam Smith,none,15,Beeps
tt30835518,none,none,George Metaxas,George Metaxas,none,7,Sweetmeats
tt30835531,none,none,Fatima Wardy,Karl-Mary Akre,none,12,Hair Care
tt30835591,none,none,Kailee McGee,Kailee McGee,none,15,Can
tt30836135,none,none,Jordan Kartchner,Jordan Kartchner,none,none,Dwayne's Place
tt30840599,none,none,Teri Murkin,Ray Calleja,none,25,Ballsed Up
tt30840713,none,none,Samuel Pilbeam,Samuel Pilbeam,A forbidden pact develops between a widow and an outsider in a repressed rural community.,11,The Sin Eater
tt30840950,none,none,none,none,none,4,Broken Steering Wheel
tt30842241,none,none,Jonathan Rodrigues,Petter Baiestorf,none,6,A Praia dos Amores do Senhor Baiestorf
tt30848383,none,100,Charlie Prothero,Charlie Prothero,A hero embarks on a journey across the Ethiopian apocalyptic landscape to find a way to board a hovering spacecraft.,8,Crumbs
tt30850060,none,none,Bobby Crerar,Bobby Crerar,none,19,The Sitcom.
tt30851075,none,none,none,none,none,17,Runaway Blues
tt30851129,"9,0",none,Ark Aadil,Ark Aadil,none,30,Moh Maya
tt30851551,none,none,Ari Frances Bagood,Melissa Peng,none,9,Baby Gay
tt30851881,none,40,Cate Fogarty,Diana Dinerman,"Harriet Lauler (Shirley MacLaine), a once-successful businesswoman, works with young local writer Anne Sherman (Amanda Seyfried) to pen her life story. When the initial result doesn't meet Lauler's high expectations, she sets out to reshape the way she'll be remembered, dragging Anne along as an unwilling accomplice. As their journey unfolds, the two women develop a strong bond which not only alters Harriet's legacy but also Anne's future.",9,The Last Word
tt30852453,"7,5",none,Rodrig Andrisan,Rodrig Andrisan,none,37,The Creature from Epping Forest
tt30853193,none,none,none,none,none,none,Dysfunction
tt30858284,none,none,Genevieve Aniello,Genevieve Aniello,none,none,Boo
tt30868430,none,none,none,none,none,none,The Do's and Don'ts of a Swell Interview
tt30875292,none,none,Kenny Beckford,Kenny Beckford,none,none,Long Dance
tt30875829,none,none,Johanna Denke,Johanna Denke,none,none,Drawn In
tt30876397,none,24,Zach Machen,Zach Machen,"A young man and woman with different backgrounds find their lives crossing in this drama, which is loosely based on a true story. An aspiring performer, Dori (Rachael Leigh Cook) suffers from schizophrenia and is institutionalized. Circumstances result in her meeting Mark (Jonathan Tucker), a wealthy but troubled youth who must serve in the Marines after his role in a serious accident. Although Dori and Mark are separated, they remain committed to having a relationship.",9,Stateside
