id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt27439361,none,none,Felicia Rivers,Isaac Hilton Jr.,none,none,Diamonds and Pearls
tt27459160,"6,3",43,none,none,A bumbling young man meets the girl of his dreams.,0,Teri Baaton Mein Aisa Uljha Jiya
tt27478261,none,none,Paman Kumar Biswas,Sorif B. Mahmud,"Padmanabhan tries to keep his family closely-knit. However, he is saddened when Sasidharan, his ambitious younger brother, decides to move out of the house.",127,Sneham
tt27487288,"6,0",none,Yuriy Khmelnitskiy,Aleksandr Andryushchenko,none,134,Lyod 3
tt27496775,"7,1",none,Gustav Möller,Emil Nygaard Albertsen,none,100,Vogter
tt27533338,none,none,none,none,none,115,Beautiful Bombshells
tt27534307,none,none,none,none,none,0,No hables con extraños
tt27607129,none,none,none,none,none,none,none
tt27626125,none,none,none,none,none,none,none
tt27635887,none,none,Felicia Rivers,Felicia Rivers,none,none,Have You Seen My Man?
tt27746150,none,none,Larissa Anton,Larissa Anton,none,none,"Ritter, Burgen, Edelfrauen - Liebessagen aus dem Mittelalter"
tt27750212,none,none,Law Collins,Reggie Jackson,none,95,Turned Out: The Movie
tt27814598,none,none,none,none,none,none,none
tt27819388,"3,1",none,none,none,"Cinderella is a simple and beautiful young woman who dreams of finding love and happiness. Unfortunately, she is mistreated and abused by her evil stepmother and stepsisters on a daily basis and has no way of escaping their cruelty. However, when she discovers a flesh bound ancient book that can summon a fairy godmother, her luck changes. The fairy godmother grants Cinderella a wish, and she chooses revenge.",0,Cinderella's Curse
tt27827937,"6,1",none,Dmitriy Fiks,Viktoriya Bugaeva,none,105,Lyubvi ne byvaet?
tt27850011,none,none,Max Presement,Max Presement,none,29,Maybe I Am the Villain
tt27951272,"5,0",none,none,none,A cop tries to recover a 600-year-old statue.,127,Danny Jigar
tt28015766,none,none,none,none,none,none,none
tt28060485,none,none,Keith Lakean Powell,Keith Lakean Powell,"Behind closed doors, widely respected firefighter Lyle Wilder (Charles Sheen) is an abusive husband and father. When his family leaves him, Lyle goes off the rails and accuses his neighbors of driving his wife and son away. He begins tormenting them and, as his murderous rampage escalates, he violently kills a repairman. But, because of Lyle's do-gooder reputation, the police refuse to believe his neighbors' accusations, which forces them to take matters into their own hands.",none,Under Pressure
tt28076642,none,none,David N. Reyes,David N. Reyes,none,63,Paw Mama
tt28221135,"6,4",43,none,none,"Indian Maoists, also known as Naxals, took thousands of lives and destroyed trillions of dollars' worth of national assets in the Bastar rebellion, which broke out in 1910 in present day Chattisgarh, India.",124,Bastar: The Naxal Story
tt28244012,"5,5",none,Pierre Godeau,Pierre Godeau,none,91,Sous le vent des Marquises
tt28354262,"7,2",none,Joseph Josselyn,Gideon Firl,"For the first time in history, a Deaf audience will have the unique opportunity to experience the story of Jesus presented as a feature film entirely in American Sign Language. JESUS: a Deaf Missions film will take you on a journey with Jesus and his disciples. Witness His miracles, His transformative power, and His challenges to the religious elite in a time of high tension under Roman rule in Judea. The Jews were anticipating a Messiah, but Jesus was not what they expected. What the religious leaders orchestrated to be Jesus' end instead changed the world forever. Immerse yourself in Jesus' love as He offers hope, forgiveness, and eternal life. Don't miss this historic film--produced by Deaf for Deaf--with a cast fluent in American Sign Language. Deaf producer / director Joseph D. Josselyn (of Deaf Missions) and Deaf producer Michael Davis (of GUM Vision Studio) bring the movie to life for Deaf audiences. The film includes a soundtrack and English subtitles.",147,Jesus: A Deaf Missions Film
tt27872025,none,none,Marc Jure,Marc Jure,none,none,Ballerina Boy
tt27882632,none,none,Hermione Sylvester,Hermione Sylvester,none,none,Not Dark Yet
tt27917744,none,none,Alex Igbanoi,Wil Johnson,none,none,He who dares to win
tt27934120,none,none,Jack Elliot,David Eriksson,none,15,Amygdala
tt28013848,none,none,Aubree Bernier-Clarke,Audrey Dundee Hannah,none,none,Unmasking
tt28016665,none,none,Lucciana Pascual,Lucciana Pascual,none,12,Hora Azul (Blue Hour)
tt28020970,none,none,none,none,none,15,My Method
tt28061894,none,none,Adam Joseph Gomez,Adam Joseph Gomez,none,29,Divine Design 2
tt28088582,none,none,none,none,none,18,Suplicio
tt28092756,none,none,Taylor Ramos,Taylor Ramos,none,none,The Second
tt28187783,none,none,Alexa May,Alexa May,none,10,Cover
tt28219803,none,none,Julia Kerr,Julia Kerr,none,13,Beyond Hope
tt28246285,none,none,Jonathan Cross,Herries Anderton,none,14,The Daisy Crown
tt28276201,none,none,Rajit Chandan,Rajit Chandan,none,15,ATM CARD
tt28309833,none,none,Nicholas Marchetti,Nicholas Marchetti,none,11,You Mourn Weird
tt28341583,none,none,Jackson Janowicz,Jackson Janowicz,none,none,I Didn't Mean to Haunt You
tt28353469,none,none,Joshua Kidd,Joshua Kidd,none,12,Carry the Wind
tt28355146,none,none,none,none,none,10,Edendale
tt28369850,none,none,Karla Spika,Karla Spika,none,8,Another Hero
tt28378158,none,none,John Sundvall,Ash Khan,none,30,Såna som jag förändras aldrig
tt28448718,none,none,none,none,none,16,Melabration
tt28465848,none,none,Ciara Evans,Ciara Evans,none,none,The Why
tt28458333,none,none,Anastasia Savinova,Matthew McHaffie,none,25,Ten Days
tt28477602,none,none,Annette Elliot,Annette Elliot,none,15,The Museum
tt28478797,none,88,none,none,"Hapless Lucien Cordier (Philippe Noiret) is the beleaguered police chief of a small town in French colonial Senegal. The local criminals openly mock Lucien's inability to put a stop to their illegal enterprises, and his unfaithful and shrewish wife Huguette (Stéphane Audran) is having a blatant affair with Nono (Eddy Mitchell), whom Lucien believes is her brother. When the humiliations finally become too much for him to bear, Lucien takes matters into his own hands.",19,Clean Slate
tt28487088,none,none,Kat Gray,Kat Gray,none,none,Midheaven
tt28488077,none,none,none,none,none,14,Black Square
tt28494525,none,none,Ayelén Betsabé Cabreras Guevara,Marcelo Fernando Lamas,none,none,La Quena
tt28506198,none,none,Elizabeth Cappuccino,Sarah Baskin,none,none,One Take
tt28512845,none,none,Kristoffer Lucia,Kristoffer Lucia,none,17,Edward Has A Tree Inside Him
tt28520039,none,none,Grace Louey,Nina Street,none,12,Portrait
tt28544839,none,none,David Goñi,Miguel Casanova,none,none,La Reina del Pop
tt28554227,none,none,none,none,none,none,My Hyperpop Era
tt28555262,none,none,Julián Acosta Vera,Julián Acosta Vera,none,none,The Ballad of an Artist
tt28619507,none,none,Jordan Casal,Jordan Casal,none,24,The Great Creator
tt28642137,none,none,Louis Deon Jones,Louis Deon Jones,none,15,Justified
tt28658767,none,none,Jason Da Silva,Jason Da Silva,none,20,The Last Time Martians Came Home
tt28664089,none,none,Gabriel Hunter Sheets,Julia Sawyer,"After two mysterious deaths at a college on the same night, seven students receive invitations to reveal what they know about the deceased inside a confessional booth hidden on campus.",14,Confessional
tt28671886,none,none,Whitney Houser,Whitney Houser,none,17,Leading Man
tt28695597,none,none,Gerald K. Moore,Gerald K. Moore,The hard-drinking grandson of a labor leader is arrested for drunken driving and runs for governor against the corrupt prosecuting attorney.,13,The Drunk
tt28742471,none,none,Aaron Murray Vazquez,Aaron Murray Vazquez,"Canadian con artist Paul Gregory (George Nader) busts out of a London jail and goes after the loot he's stashed away. Unfortunately, his partner has already decided to keep it all for himself. An accidental death sends Paul on the run, and he finds himself alienated from his underground connections, sought by the police and seemingly without hope. But then he meets a young socialite (Maggie Smith) who cannot resist his allure and decides to help him on his dangerous flight to freedom.",8,Nowhere to Go
tt28743220,none,none,Eli Lederberg,Eli Lederberg,none,10,Are You Still Here
tt28751935,none,none,Annabel Hammond,Annabel Hammond,none,none,"Goodbye, Goodbye, Goodbye"
tt28754110,none,none,Lamard Cher-Aimé,Lamard Cher-Aimé,none,none,Captain Zero: Into the Abyss Part II
tt28755559,none,none,Anna Davydova,Anna Davydova,"James Harrison, an author, awakes in a hospital bed. Perceiving that his brain needs a chance to organize life's events back in order, his doctor tells him to write the story of the last six months of his life.",5,The Author
tt28757041,none,none,Lottie Graham,Lottie Graham,none,11,Featherless
tt28759683,none,none,Michele Love Santoro,Michele Love Santoro,"A teenage girl gets caught up in a sexting scandal that leads to panic, outrage and murder.",none,Overexposed
tt28760888,none,none,Logan Findlay,Logan Findlay,none,18,"Sometime, Somewhere"
tt28757446,none,none,Syed Farhaz Hussain,Syed Farhaz Hussain,Meghla finds out her grandmother had been killed in her ancestral home in East Pakistan by a trusted retainer of the family.,24,Maati
tt28768922,none,none,Justin Park-Swanson,Justin Park-Swanson,none,9,Untitled and Unfinished
