id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt29939980,"7,7",none,Bobby Barbacioru,Bobby Barbacioru,none,87,2020
tt29942585,"5,0",none,Selçuk Aydemir,Selçuk Aydemir,none,105,Efsane
tt29952065,none,none,Brian Pinkus,Birrer Kevin,none,74,Blue Alliance
tt29961199,none,none,HadifYTMalaysia,HadifYTMalaysia,none,0,The End of Roblox City
tt29964571,"5,7",none,none,none,"Kevin James delivers an unfiltered take on parenting, marriage, and getting older. He covers a range of topics, from motivating children to put down their video games, to why he doesn’t trust technology, and how many Tater Tots he can fit in his mouth!",62,Kevin James: Irregardless
tt30007864,"3,4",26,none,none,"THE AMERICAN SOCIETY OF MAGICAL NEGROES is a fresh, satirical comedy inspired by the ""magical negro"" cinematic trope popularized in American cinema and television throughout the 20th Century and first named and criticized by filmmaker Spike Lee. Flipping the trope on its head, THE AMERICAN SOCIETY OF MAGICAL NEGROES follows a young man, Aren, who is recruited into a secret society of magical Black people who dedicate their lives to a cause of utmost importance: making white people more comfortable. Although initially enamored with his new powers, Aren begins to question the value of using supernatural means to do the very thing he's felt obligated to do his whole life.",0,The American Society of Magical Negroes
tt30007899,"3,4",26,none,none,"THE AMERICAN SOCIETY OF MAGICAL NEGROES is a fresh, satirical comedy inspired by the ""magical negro"" cinematic trope popularized in American cinema and television throughout the 20th Century and first named and criticized by filmmaker Spike Lee. Flipping the trope on its head, THE AMERICAN SOCIETY OF MAGICAL NEGROES follows a young man, Aren, who is recruited into a secret society of magical Black people who dedicate their lives to a cause of utmost importance: making white people more comfortable. Although initially enamored with his new powers, Aren begins to question the value of using supernatural means to do the very thing he's felt obligated to do his whole life.",0,The American Society of Magical Negroes
tt30008419,"5,5",none,Abdulghani Alsaigh,Omar Ashmouni,Two brothers inadvertently trap themselves in the past when they try to connect with their deceased father through a mysterious newfound portal.,120,Yesterday After Tomorrow
tt30056641,"7,5",none,Emre Bahadir Çirakoglu,Özgür Akçay,none,105,Aile Çikmazi
tt30089472,"3,5",none,Glen Coburn,Glen Coburn,none,76,Brain Tumor
tt30131883,"3,8",none,Burak Kuka,Dogu Demirkol,none,95,Yasam Koçu
tt30138535,"7,9",none,none,none,Danny and his friends set out to find the legendary double-headed snake. They face many different challenges as they chase their serpentine dreams.,106,Double Engine
tt30202054,none,none,Kevin Johns Nabukenya,Elizabeth A. Coats,none,none,My Love from Another Land
tt30215084,"4,2",73,none,none,"This Is Me... Now: A Love Story is like nothing you've ever seen from Jennifer Lopez. Alongside director Dave Meyers, Jennifer has created a narrative-driven cinematic odyssey, steeped in mythological storytelling and personal healing. Dropping in tandem with her first studio album in a decade, this genre-bending Amazon original showcases her journey to love through her own eyes. With fantastical costumes, breathtaking choreography, and star-studded cameos, this panorama is an introspective retrospective of Jennifer's resilient heart.",0,This Is Me... Now: Una historia de amor
tt30222855,"5,4",none,Royale Watkins,Mike Epps,"Comedian Mike Epps keeps it real as he riffs on poor personal hygiene, failing at infidelity and waging war on work husbands in his latest stand-up special.",0,Mike Epps: Ready to Sell Out
tt30225248,none,none,none,none,none,none,Omoge Suzzy
tt30225479,none,none,none,none,none,,
tt30226946,none,none,Armen Ananikyan,Araik Oganesyan,none,none,Baba Yaga spasaet Novyy god
tt30248005,"4,7",none,Natalia Warth,Ana Abreu,none,95,Apaixonada
tt30264243,none,none,none,none,none,none,Untitled Azhar Usman Standup Film Project
tt30275493,none,none,none,none,none,75,Sounds Like A Great Project!
tt30292489,"7,9",none,Ziga Kukovic,Ziga Kukovic,none,none,Gepack
tt30294276,"7,5",100,Pete Ohs,Stephanie Hunt,"Diane arrives at the shoe factory looking for a job. She meets the boss, nails the interview and gets hired on the spot, immediately joining a small team of co-workers led by a helpful Texan named Fox. She's great at her job but before her first day of work ends, the factory gets shut down, the boss is in big trouble and all the employees are suddenly unemployed. Because in this world, manufacturing is prohibited and it's illegal to employ or be employed. That means no jobs. Unfortunately, Diane and Fox love to work. Together, Diane and Fox seek employment and in the process, fall in love. But balancing love and work is easier said than done.",74,Love and Work
tt30308414,none,none,Ricardo Trogi,Ricardo Trogi,"In 1994, Ricardo gave up his dream of becoming a filmmaker. However, a phone call rekindled the young man's artistic flame, and he was selected as one of the finalists in the 1994-95 edition of La Course. Having just landed in Egypt and going through a number of difficulties to complete one of his reports, Ricardo questions many things, including his own nature.",none,1995
tt30319503,"7,7",91,none,none,"In 2008, during the last month of summer before high school begins, an impressionable 13-year-old Taiwanese American boy learns what his family can't teach him: how to skate, how to flirt, and how to love your mom.",0,Dìdi
tt30319533,"4,8",70,none,none,"Terry Goon is keeping strict quarantine in his ex-husband's Brooklyn brownstone while caring for his nephew -- a 19-year-old model from Morocco named Bahlul -- bedridden in a full leg cast after an electric scooter accident. Unfortunately for Terry, everyone in his life wants to meet the model.",95,Stress Positions
tt30057206,none,none,Ruth Fowler,Ruth Fowler,none,6,Have the Day That You Deserve
tt30090179,none,93,Celeste Hart,Evette Randolph,"Forced to live apart due to their parents' separation, a sixth-grader (Koki Maeda) and his younger brother (Ohshiro Maeda) hatch a complicated plan to reunite their family.",none,I Wish
tt30092106,none,none,Justin Casselle,Justin Casselle,none,17,Two Hands Are Better Than One
tt30127737,none,none,David Hebrero,Javier Amann,none,none,Esquirol
tt30128595,none,none,Jeffrey de Wit,Bram Rienstra,none,none,Witte Ali's
tt30132514,none,none,Morgan Lee,Morgan Lee,none,9,Ramos Fizz
tt30134394,none,none,Clovis Lvh,Clovis Lvh,none,20,La cassette
tt30217330,"8,0",Joseph Jeavons,Joseph Jeavons,8,Questionable,,
tt30223033,none,none,none,none,none,none,Wolf Love
tt30223542,none,none,John Morgeneier,John Morgeneier,none,35,Wide-Eyed Conceit
tt30227360,none,none,Enrique Almada,Enrique Almada,none,none,El Plan Ratón
tt30227759,none,none,Simba Yakibonge,Simba Yakibonge,none,4,The Roster
tt30229259,none,none,none,none,none,none,Anywhere But New York
tt30252205,none,none,Mykola Metin,Nata K,none,none,Paradise Jurisprudence
tt30258727,none,100,Elina Street,Elina Street,"Lorenzo, a quiet teenager lives in a small town at the edge of the world in beautiful Patagonia. He's a good student and a curious and smart person, more skilled in music and literature than sports. Lorenzo's father decides to host Caito, the son of a friend from Buenos Aires who had to go to hospital for a long stay. Caito has obviously a different family background and seems to be a tough kid. Lorenzo finds Caito very intriguing in many ways as they start spending a lot of time together... While their friendship is evolving towards perhaps deeper feelings, Caito reveals a secret... what will be the outcome?",18,My Best Friend
tt30260956,none,81,Mill Quintero Acosta,Caleb Vanslingerland,Two brothers find a hole in the basement that leads to their darkest fears and nightmares.,13,The Hole
tt30291246,none,none,Sherean Jones,Sherean Jones,none,15,Honest Fluff
tt30291879,none,none,Monique Sorgen,Monique Sorgen,none,4,Lying is Complicated
tt30292027,none,none,Laurie Clemens Maier,Laurie Clemens Maier,none,none,On Top of Me
tt30292486,none,none,Daniel James Patton,Christina Wollerman,A woman's friends try to use a book club to push her into a relationship with her handsome roommate.,none,Ladies Book Club
tt30308516,"7,5",none,Rafael Toledo,Rafael Toledo,,10,Blockbuster
tt30310577,none,none,Brendan Calton,Brendan Calton,none,18,Fire and Fury
tt30323837,none,none,Max Tzannes,Stephanie Mann,"A man (Rutger Hauer) and a woman (Mimi Rogers) escape from a high-tech prison, bound by collars set to explode if they part.",none,Wedlock
tt30325057,none,none,Zach Spitz,Zach Spitz,none,4,Late Drivers
tt30326760,none,none,none,none,none,13,Stuart and Stephanie
tt30331894,none,none,Blaise Beyhan,Blaise Beyhan,none,21,Hand Me Downs
tt30333077,none,none,Elliott de Neve,Elliott de Neve,none,8,LOOK! The Invisible Man
tt30343275,none,none,none,none,none,none,none
tt30395412,none,none,Babak Parham,Mattias Lindblad,none,15,"Stand Up, Sit Down"
tt30401884,none,none,Revo Marty,Revo Marty,none,23,Satu Masa Indah
tt30406727,none,none,Mark Hammett,Mark Hammett,Four men learn that pulling one over on a gangster is both rewarding and potentially suicidal.,13,Straight out of Compton
tt30413914,none,none,none,none,none,none,Loop
tt30420791,"6,5",none,Alison Rich,Alison Rich,none,16,Pathological
tt30420986,"6,6",none,Kate Hollowell,Ruby Caster,none,17,Say Hi After You Die
tt30421250,"7,0",none,Dimitri Simakis,Dimitri Simakis,none,13,The Rainbow Bridge
tt30421212,"8,1",none,Phoebe Jane Hart,Phoebe Jane Hart,none,7,Bug Diner
tt30421333,none,none,Matt O'Connell,Matt O'Connell,none,17,Righteous Self
tt30421930,none,none,Till Kleinau,Carrie Dimaculangan,none,12,Chicken
tt30423184,none,none,Mark St. Cyr,Aileen Kyoko,none,none,My Ex-Lover Is Dead.
tt30423406,none,none,none,none,none,7,Bennett and Clement
tt30427599,none,none,Adam O'Neill Gibbins,Adam O'Neill Gibbins,none,5,Alton
tt30428524,none,none,Magnus Adamsen,Magnus Adamsen,none,10,Avalanche
tt30429244,none,none,Ella Ferneyhough,Sky Soto Terrones,none,none,All Things Must Crumb to an End
tt30431360,none,none,Kris van Melle,Kris van Melle,none,none,Control Delete
tt30446334,none,none,Alec Bewkes,Alec Bewkes,none,9,"Shut Up, Jack"
tt30457522,none,none,Georgina Jane,Josh Harvey,none,3,Invisible Me
tt30458244,none,none,none,none,none,none,Mystery Me
tt30459532,"8,0",none,Max Mir,Luke Norton,none,14,Walking Fernando
tt30460149,none,none,none,none,none,5,Confrontation 101
tt30460447,none,none,Isaac Stovall,Dorian Andrade,none,none,Black Water Lodge
