id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt29114624,"7,5",none,none,none,A brave and strong young boy and his friends face off against an evil sorcerer.,145,Chhota Bheem and the Curse of Damyaan
tt29117986,none,none,Will Evans,Stephen J. Hooker,none,81,EP Break the Multiverse
tt29138109,"4,7",none,Joaquín Mazón,Curro Velázquez,,0,La familia Benetón
tt29141131,"6,8",none,Gregory Hatanaka,William Margold,none,none,Sleaze Please: The World of Bill Margold
tt29220279,"6,4",none,Nigel Gabbidon,Nigel Gabbidon,"Brandon and Leo are two friends stuck at a dead-end job, until their boss gets arrested and the two seem to be on the upswing. Now between hiding from the IRS, a rival dealership, the road back to respectability is a long and bumpy road.",92,Slightly New
tt29261179,none,none,none,none,none,none,Ruki vverkh
tt29261187,"5,0",none,Vasiliy Kutsenko,Arystan Kaunev,none,97,Lyubov so vtorogo vzglyada
tt29261211,none,none,none,none,none,none,YA zhenil svoikh roditeley
tt29261276,none,none,none,none,none,none,Uralochka
tt29261272,"5,0",none,Hayk Kbeyan,Mikhail Aleksanyants,none,98,"7 dney, 7 nochey"
tt29265713,none,none,Evgeniy Korchagin,Aleksandr Berezhnoy,none,none,Govorit Zemlya!
tt29267807,none,none,Gonzalo Badilla,Gonzalo Badilla,none,90,Noches de Sol
tt29293379,none,none,Marissa Cox,none,A charming local lothario sets his sights on a beautiful stranger.,none,Hard to Get
tt29307747,"4,3",none,Bei'er Bao,Chengwei Song,none,96,Dong wu yuan li you shen me?
tt29309965,"8,7",none,none,none,"""Kudi Haryane Val Di"" is a heart-warming romantic comedy that follows a carefree Punjabi jatt (Ammy Virk) who rediscovers his family's wrestling legacy when he meets a lively, sparkling, passionate Haryanvi Jaatni (Sonam Bajwa). As their love blossoms, Ammy must prove himself on the wrestling mat to win Sonam's heart and unite their cultures through love and sports.",162,Kudi Haryane Val Di
tt29335766,none,none,Josiah Tipton,Josiah Tipton,none,54,Fangs of Love
tt29345624,"4,5",none,Zach Hamer,Zach Hamer,none,80,Dragons on the Hill
tt29348573,none,none,none,none,none,none,The 3_2 Pulldown
tt29345233,none,none,Jenna Kanell,Jenna Kanell,none,10,Spray Bottle
tt29354788,none,none,Joshua Calder,Joshua Calder,A fearless DEA agent wages a one-man crusade against drug cartels on the Mexican border when his ex-wife is kidnapped and held in Tijuana.,7,Misfire
tt29382251,none,none,Ian Wexler,Ally Condrath,none,16,4th Dementia
tt29417107,none,none,MacKenzie Galloway,MacKenzie Galloway,none,none,Free Food at Her Mama's
tt29418298,none,none,Annie Tippe,Claire Rothrock,none,10,Egg Timer
tt29419222,none,none,Aleksander Flamensky,Aleksander Flamensky,"In the midst of a spirited bachelorette party, friends find themselves on an unexpected and harrowing journey through an underground bunker complex, a long-forgotten fortification from World War II.",25,Underground
tt29439023,none,none,Wayne Phillips,Wayne Phillips,none,14,Clout
tt29434240,none,none,none,none,none,none,El juego de su vida
tt29453809,none,none,Lucas Amorim,Lucas Amorim,An insecure young man takes on a reckless dare to discover the meaning of self-respect.,15,True Self
tt29465629,none,none,Lindsay St. Laurent,Samantha Georgette Reed,,none,Lunch Break
tt29476948,none,none,Jacob Numerick,Jacob Numerick,none,none,Uncle Bubba Goes to New York
tt29484525,none,none,Brooke Assels,Cedric Gallo,none,none,Happy Loop
tt29485578,none,none,Gregory Stees,Gregory Stees,none,none,Mama Bear
tt29513824,none,62,Emma Canalese,Emma Canalese,"Posing as an ordinary family, stealth marketers (David Duchovny, Demi Moore) move into a wealthy neighborhood and encourage the residents to spend lots of money.",12,The Joneses
tt29516080,"7,1",none,Scottie Cameron,Scottie Cameron,none,none,Officer Stanley
tt29522686,none,none,none,none,none,none,The Death Knock
tt29537311,none,none,none,none,none,none,none
tt29538036,none,none,Peter Cobbler,Peter Cobbler,none,25,BangBang
tt29547528,none,none,Jake Frazer,Jake Frazer,none,15,A Grim Tale: Cult of Balor
tt29556319,none,none,Carlos E. Pascher,Carlos E. Pascher,none,none,Feuertaufe
tt29569025,none,none,Duc Anh Nguyen,Duc Anh Nguyen,none,16,Mike
tt29579848,none,none,Leo Sopicki,Brock Young,none,none,"Red, White or Blue"
tt29593156,none,none,Philip Thompson,Philip Thompson,none,15,Living Reality
tt29622137,none,none,none,none,"Private-school student Christine (Phoebe Cates) loves Jim (Matthew Modine). But her classmate, Jordan (Betsy Russell), is also vying for Jim's attention and trying to end his relationship with Christine. Meanwhile, Jim's friend Bubba (Michael Zorek) embarks on a series of sexual escapades, including dressing up as a woman to access the girls' locker room. Despite Jim and Christine's efforts to spend some time alone, various shenanigans and schemes interfere.",none,Private School
tt29619833,none,none,Maya Bernstein,Maya Bernstein,none,none,Be Faced
tt29629885,none,17,Jes Almeida,Christina L Dufour,"Clay is well-known for his outdated theories on romance and love. When he meets Amber, a free-spirited, spontaneous young woman, he gives up his rational theories, while Amber overcomes her emotional wounds to engage in an old-fashioned courtship.",none,Old Fashioned
tt29639150,none,none,none,none,none,5,Death!
tt29686781,none,none,John Edward Keough,Jacob Barnes,none,none,Soup or Pie
tt29710773,none,none,Alex Beh,Alex Beh,none,16,Julie Last Name
tt29712683,none,none,none,none,none,8,2 Killers in A Car
tt29714885,none,Hannah Myvanwy Driscoll,Hannah Myvanwy Driscoll,none,Pooofy,,
tt29719775,none,none,Natalia Garcia Agraz,Natalia Garcia Agraz,none,none,Passarinho
tt29720863,none,none,none,none,none,none,Three Idiots to a Team
tt29803631,none,none,none,none,none,4,Dani Thompson in Everybody is Turning Into Me
tt29865716,none,none,Harald Evjan Furuholmen,Naoyuki Miyahara,none,10,Cucumber
tt29871800,none,none,Anthony Tran,Anthony Tran,none,none,Karen's Day Off
tt29886238,none,none,none,none,none,30,Blazer
tt29895015,none,none,Ron Weisberg,Roger Ivens,none,10,Fool's Gambit
tt29902914,none,43,none,none,A woman (Emma Suárez) whose husband died during her pregnancy bonds with a gay man (Juan Diego Botto) she met while looking to reinvent her life.,9,I Will Survive
tt29916279,none,none,Mary Rodgers,Levi Bosch,none,none,"Joynazine, or a Biochemist's Guide to Heaven"
tt29920036,none,88,Eric DePriester,Eric DePriester,"When an estranged friend shows up on his porch one night, Will (Charlie Heaton) doesn't know what to say. As a recovering addict trying to get his life back on track between meetings, he shows clear signs of continued abuse. Will's uncomfortable old wounds are quickly made worse when news arrives the next morning of a fatal overdose. Overcome by grief, Will returns home to find a community still holding on to memories of the damage left in his wake, and his friend's grieving mother Claire (Catherine Keener) struggles to come to terms with her son's death. Reconnecting with Claire after years apart, the two's relationship soon transforms into an affair that comes to both comfort and distort their complicated feelings of guilt and grief. Sensitively depicting the collective trauma plaguing countless communities throughout the country, directors Mark Smoot and Andrew Irvine craft an empathetic and emotionally precise drama, grounded in Keener and Heaton's remarkably sensitive performances.",5,No Future
tt29926093,none,none,Connor Raithby,Connor Raithby,none,24,Stapler
tt29931264,none,none,Phillip Russell,Phillip Russell,none,none,Mindfulness
tt29959927,none,none,Miguel Curiel,Sathyaprakash Mohanathasan,none,none,Animal Religion
tt29995432,none,none,none,none,none,none,Cena de Parejas
tt30002103,none,none,Yogesh Chandekar,Arijit Biswas,none,14,Batshit Crazy
tt30013155,none,none,none,none,none,11,There May Be Something Here
tt30021037,none,none,Yaar Harell,Johannes Simon Becker,none,9,Kibitzer
tt30023213,none,none,Celia de Molina,Celia de Molina,none,6,Cuarentena
tt30052666,none,none,Alec Goldberg,Alec Goldberg,none,19,Meme Me
