id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30988953,none,none,Antônio Cortez,Raul Almeida,none,15,Eu Não Estou Em Lugar Nenhum
tt30989125,none,none,Daniel Iancu,Daniel Iancu,none,21,Kündigung Im Schatten
tt30989350,none,none,none,none,A sociopath meets a victim in a bar.,16,Dirty Talk
tt30984639,none,none,Francisco Arias Vera,Samantha Castro,none,none,Querida Sam
tt30988721,none,none,Robin Goffin,Robin Goffin,none,2,Coeur Pyromane
tt30989684,none,none,Abhiroop Basu,Abhiroop Basu,none,25,Gudgudi (Tickle)
tt30989699,none,94,Ed Ratcliffe,Ed Ratcliffe,A cold-blooded killer hunts a widow in the wilderness after she escapes from his remote cabin in the Pacific Northwest.,9,Alone
tt30989774,none,none,Brian Nestor,Brian Nestor,none,none,Blood Alone
tt30989952,none,none,Tatjana Hamilton,Benjamin Menday,"A powerful businessman (Alberto Sordi), a middle-aged couple and a pregnant suburbanite suffer during a monster traffic jam.",none,Bottleneck
tt30990918,none,none,Adam Speranza,Adam Speranza,none,35,The Peach Parlour
tt30995297,none,none,none,none,none,none,Minutos
tt30997129,none,Dina Naser,Dina Naser,19,Sukoun,,
tt31012595,none,none,Jonathan Moratal,Alex Annen,none,none,La mélodie des cendres
tt30997071,none,none,Aldy Prawira Hadhi Surya,Antonio Bonaparte Rajagukguk,none,21,Esok Kan Cerah
tt30990682,none,none,Arsh Jain,Arsh Jain,none,29,2bhk
tt31012772,none,42,Stephanie Bamberg,Stephanie Bamberg,"A suburban couple, Norma (Cameron Diaz) and Arthur (James Marsden), face a moral dilemma when they receive a gift that bears irrevocable consequences. With the press of a button, their simple wooden box will bestow $1 million; however, a stranger somewhere else will die, at the same time. The box will be theirs for only 24 hours, and as time ticks away, Norma and Arthur confront the depth of their humanity as they consider their choices.",none,The Box
tt31012684,none,none,Cavi Borges,Patrícia Niedermeier,none,none,Viagens: Videartes
tt31012998,none,none,Elia Biondi,Elia Biondi,none,17,Stardust and Ashes
tt31014331,none,none,Ernest Cavazos,Juliana Betancourth,none,none,Love Story
tt31014658,none,none,Duncan Moore,Duncan Moore,none,none,"Okay, Bye"
tt31021468,none,none,none,none,A mom fights for her son's rights during a tragic event.,3,It Gets Better
tt31022699,none,94,Madeline DeCourcey,Jessica Unker,"The dashing, mysterious Count Dracula (Bela Lugosi), after hypnotizing a British soldier, Renfield (Dwight Frye), into his mindless slave, travels to London and takes up residence in an old castle. Soon Dracula begins to wreak havoc, sucking the blood of young women and turning them into vampires. When he sets his sights on Mina (Helen Chandler), the daughter of a prominent doctor, vampire-hunter Van Helsing (Edward Van Sloan) is enlisted to put a stop to the count's never-ending bloodlust.",none,Dracula
tt31023603,none,none,Mixtly Galarza,Mixtly Galarza,none,none,The Shadow in my Mind
tt31023630,none,none,Hilton Graham,Hilton Graham,"Warren Quimby (Richard Basehart) manages a drugstore while trying to keep his volatile wife, Claire (Audrey Totter), happy. However, when Claire leaves him for a liquor store salesman, Warren can no longer bear it. He decides to assume a new identity in order to murder his wife's lover without leaving a trace. Along the way, his plans are complicated by an attractive neighbor (Cyd Charisse), as well as a shocking discovery that opens up a new world of doubts and accusations.",15,Tension
tt31023379,none,none,Shankey Srinivasan,Shankey Srinivasan,none,17,Dos Mujeres
tt31023727,none,none,Jack Shepherd,Jorrden Daley,none,none,Yakka
tt31024253,none,none,none,none,"Hope, despair and devoted care are all in a day's work at this animal shelter. In the busy world of the animal shelter, the loving bond between humans and animals is strained by the endless stream of abandoned dogs, cats and rabbits.",none,Sheltered
tt31025294,none,none,Ayla Çekin Satijn,Ayla Çekin Satijn,none,12,Yildiz
tt31025508,none,none,Katya Hazel Boirand,Katya Hazel Boirand,A young woman struggles to replace a borrowed necklace stolen from her at a social event.,16,The Necklace
tt31027794,none,64,Ella Faye Donley,Faye Sirohi,"Touring Christian evangelist Jonas Nightengale (Steve Martin) and his cohorts tend to put on their bogus faith-healing revivals in major cities, where hefty donations flow freely. But, when Jonas and company find themselves stuck in a remote nook of Kansas, they decide to perform for the locals and take them for all they are worth. The shows go off without a hitch, until sensible lawman Will Braverman (Liam Neeson) catches on to the scam and vows to prove to everyone that Jonas is a fake.",15,Leap of Faith
tt31029322,none,none,none,none,none,22,Domino Springs
tt31030107,none,none,Jay Alexander-Ali,Jay Alexander-Ali,none,10,A Prayer for Father
tt31030717,none,none,Covadonga Ramos,María José Escobedo,,5,Diciembre
tt31031391,"8,5",none,Arthur Lugan,Arthur Lugan,none,10,AfterSex
tt31031447,none,none,Zoé Munlyn,Zoé Munlyn,none,none,"Ausgang, Sofie"
tt31031497,none,0,none,none,"When a bag filled with money goes missing from a casino, the Hitman (Chris O'Donnell) must retrieve it. While he tracks the stash down, the bag changes hands numerous times, finding its way to the Drifter (Jeremy Davies) and the Waitress (Rachael Leigh Cook), among others. As the bag's journey continues, more characters, including the Cop (Michael Rapaport) and the Sheriff (Keith David), get drawn into the winding crime tale, and the search becomes increasingly desperate.",20,29 Palms
tt31027572,none,none,Gaston Poon,Gaston Poon,none,none,Sunshine Kitchen
tt31030584,none,none,Joe Carney,Joe Carney,none,14,LIFE'S RED LIGHT (or 'Doomers')
