actor_name,birth_year,known_for,actor_role,actor_awards
Brandon Soo Hoo,1995,"G.I. Joe, El juego de Ender",Reparto,"Young Artist Awards, VC FilmFest - Los Angeles Asian Pacific Film Festival"
Lucy Liu,1968,"Los ángeles de Charlie, Chicago","Reparto,  Dirección,  Producción","Academy of Science Fiction, Fantasy & Horror Films, USA, American Comedy Awards, USA"
Sandra Oh,1971,"Entre copas, Anatomía de Grey","Reparto,  Producción,  Guion","Academy of Science Fiction, Fantasy & Horror Films, USA, Biarritz International Festival of Audiovisual Programming"
Michelle Yeoh,1962,"Tigre y dragón, Crazy Rich Asians","Reparto,  Producción,  Guion","Academy Awards, USA, Academy of Science Fiction, Fantasy & Horror Films, USA"
Amber Doig-Thorne,0,0,"Reparto,  Producción,  Guion","Birmingham Film Festival, Stranger Days Independent Film Festival"
Bill Fellows,1957,0,Reparto,Hull Gong Awards
Mark Spayne,0,"The Last Audition, Parallel Lies","Reparto,  Producción,  Dirección",0
Kennedy Simpson,0,Power Cut,Reparto,0
Emily-Jane Jones,0,"""This Time Next Year Ill Be Famous"", Cerulean","Reparto,  Localización","Conocido/a por, Más de esta persona"
Richard Tyson,1961,"Pánico a las tres, Black Hawk derribado","Reparto,  Producción,  Dirección","Great Lakes Film Festival, LA Femme International Film Festival"
Dawna Lee Heising,1953,"WordLotto, Timeless Classics: Cat on a Hot Tin Roof Monologue","Reparto,  Producción,  Edición","Berlin International Film Festival, Hamburg Film Festival"
Ron Chaney,0,"""Doctor Shockers Monster Campaign Ads 2012"", Agents of Project Blue Book","Reparto,  Producción",0
Aeon Cruz,0,"From Christmas, with Love, Christmas Cards","Reparto,  Producción,  Música",KAPOW Intergalactic Film Festival
Erika Monet Butters,0,"Soul to Keep, The Dead Rose","Reparto,  Equipos adicionales","Berlin International Film Festival, Krimson Horyzon International Film Festival"
Eivind Sander,0,"Det tredje øyet, Nissene på låven",Reparto,Gullruten
Per Christian Ellefsen,1954,"Un cuento gamberro de Navidad, Elsk meg i morgen",Reparto,"Rouen Nordic Film Festival, Amanda Awards, Norway"
Ingar Helge Gimle,0,"Absolutt blåmandag, Zombis nazis 2. Red vs. Dead","Reparto,  Producción","Amanda Awards, Norway, Kosmorama, Trondheim Internasjonale Filmfestival"
Nikis Theophilakis,0,"Stalker, Jubalong","Reparto,  Guion,  Producción",0
Stig Henrik Hoff,1965,"Perdidos en la nieve, Uno tras otro","Reparto,  Banda sonora","Rouen Nordic Film Festival, Amanda Awards, Norway"
Karla Sofía Gascón,1972,"Corazón salvaje, El Señor de los Cielos","Reparto,  Animación,  Sonido",Cannes Film Festival
Francesca Inaudi,1977,"Después de medianoche, Todo el dinero del mundo",Reparto,"Giffoni Film Festival, Italian National Syndicate of Film Journalists"
Giuseppe Zeno,0,"Guardacostas, Luce dei tuoi occhi",Reparto,0
Cristian Stelluti,1976,"Rush, ""Un ragazzo doro""","Reparto,  Especialistas,  Guion",0
Marco Mazzoli,0,"Vertical Breath, Acústico MTV: Gal Costa","Reparto,  Producción,  Guion",0
Abby Wathen,0,"Todos mis hijos, American Housewife","Reparto,  Producción,  Guion","LA Indie Film Fest, ""Womens Independent Film Festival"""
John Brandon,0,"Bum Killers, Under a Blood Red Sky","Guion,  Reparto,  Dirección",0
Michelle Elise Shock,0,"Atracción fatal, Clickbait","Especialistas,  Reparto,  Equipos adicionales",0
Kenny Ray Powell,0,"Death House, Stan the Man",Reparto,0
Zilong Zee,0,"The Devil Sits on Both Shoulders, Holy Fire","Reparto,  Producción,  Equipos adicionales",Asians On Film Festival
Shawn Alexander Thompson,1970,0,"Reparto,  Especialistas,  Guion","Florence Film Awards, Vegas Movie Awards"
Diana Durango,0,"Fuga en Dannemora, Shoot Me Nicely","Reparto,  Producción,  Guion","Atlantic City Cinefest, Hang Onto Your Shorts Film Festival, NJ"
Brandon Yates,0,"The Inn, The Clock","Reparto,  Especialistas",0
Heather Harlow,0,"Torture the Flesh, Cheerleader Camp Elimination","Reparto,  Maquillaje,  Efectos especiales",0
Aimee Rolfsen,0,"The Inn, The Clock","Reparto,  Producción,  Dirección de la segunda unidad o asistencia a dirección","Busan International Short Film Festival, Tekka International Film Festival"
Giuditta Niccoli,0,"Quel genio del mio amico, ""Gabriels Redemption: Part Two""",Reparto,0
Irene Lay,0,"Affittasi vita, Gloria",Reparto,0
Chiara Berardo,0,"Broken Soul - The New World, Buona primavera",Reparto,0
Gianluca Brundo,0,"""Labbandono"", Amico mio","Reparto,  Localización,  Producción",0
Barbara Urli,0,0,Reparto,0
Milos Bikovic,1988,"Montevideo, Bog te video!, Atrapado en el pasado","Reparto,  Producción,  Dirección","Moscow International Film Festival, Huading Award"
Olga Dibtseva,0,"Ozabochennye, Dobriy den","Reparto,  Dirección,  Guion",APKIT Awards
Aglaya Tarasova,0,"Vstretimsya vchera, Sledovatel Tikhonov",Reparto,"Golden Eagle Awards, Russia, Golden Unicorn Awards"
Pavel Derevyanko,1976,"La fortaleza Brest, Velikaya","Reparto,  Banda sonora","Nika Awards, Russian Guild of Film Critics"
Mariya Mironova,0,"Guardianes del día, El espía inglés",Reparto,"Golden Eagle Awards, Russia, TEFI"
Paul Rudd,1969,"Ant-Man y la Avispa, Te quiero, tío","Reparto,  Producción,  Guion","Academy of Science Fiction, Fantasy & Horror Films, USA, Critics Choice Awards"
Carrie Coon,1981,"Vengadores: Infinity War, Cazafantasmas: Más allá","Reparto,  Producción,  Efectos visuales","Academy of Science Fiction, Fantasy & Horror Films, USA, British Independent Film Awards"
Finn Wolfhard,2002,"Cazafantasmas: Más allá, Stranger Things","Reparto,  Dirección,  Guion","Academy of Science Fiction, Fantasy & Horror Films, USA, Fantasia Film Festival"
Mckenna Grace,2006,"El cuento de la criada, Yo, Tonya","Reparto,  Producción,  Equipos adicionales","Critics Choice Awards, Primetime Emmy Awards"
Kumail Nanjiani,1978,"Como la vida misma, Stuber Express","Reparto,  Guion,  Producción","Academy Awards, USA, BAFTA Awards"
Jack Black,1969,"Alta fidelidad, Super Nacho","Reparto,  Producción,  Guion","American Comedy Awards, USA, Annie Awards"
Awkwafina,1988,"Crazy Rich Asians, The Farewell","Reparto,  Guion,  Producción","Academy of Science Fiction, Fantasy & Horror Films, USA, BAFTA Awards"
Viola Davis,1965,"Criadas y señoras, La mujer rey","Reparto,  Producción,  Banda sonora","Academy Awards, USA, Academy of Science Fiction, Fantasy & Horror Films, USA"
Dustin Hoffman,1937,"Rain Man, Kramer contra Kramer","Reparto,  Producción,  Dirección","Academy Awards, USA, American Film Institute, USA"
Bryan Cranston,1956,"Malcolm, Argo","Reparto,  Producción,  Guion","Academy Awards, USA, Academy of Science Fiction, Fantasy & Horror Films, USA"
Lindsay Lohan,1986,"Chicas malas, Ponte en mi lugar","Reparto,  Producción,  Música","Academy of Science Fiction, Fantasy & Horror Films, USA, Blockbuster Entertainment Awards"
Ed Speleers,1988,"You, Downton Abbey","Reparto,  Producción,  Equipo ejecutivo","Academy of Science Fiction, Fantasy & Horror Films, USA, BAFTA Awards"
Alexander Vlahos,1988,"Lola, ""Its My Shout: Short Films from Wales""","Reparto,  Dirección,  Guion","International Film Festival of Wales, Manchester International Film Festival (MANIFF)"
Ayesha Curry,1989,"Gary Unmarried, Love for Sale","Reparto,  Producción,  Equipo ejecutivo",0
Elizabeth Tan,0,"Un deseo irlandés, Emily en París","Reparto,  Producción",0
Amy Poehler,1971,"Mamá de alquiler, Parks and Recreation","Reparto,  Producción,  Guion","American Comedy Awards, USA, Annie Awards"
Maya Hawke,1998,"La calle del terror - Parte 1: 1994, Del revés 2","Reparto,  Música,  Composición","Academy of Science Fiction, Fantasy & Horror Films, USA, MTV Movie + TV Awards"
Kensington Tallman,2008,"Home Sweet Rome, That Girl Lay Lay","Reparto,  Guion,  Equipos adicionales","Conocido/a por, Más de esta persona"
Liza Lapira,1981,"Crazy, Stupid, Love., Fast & Furious: Aún más rápido","Reparto,  Producción,  Banda sonora","ShoWest Convention, USA"
Tony Hale,1970,"Veep, Toy Story 4","Reparto,  Producción,  Guion","American Comedy Awards, USA, Annie Awards"
Erkan Celik,0,"Üç Günlük Dünya, Kafir",Reparto,0
Kaya Godfrey-Simson,0,"Out of Order, Aynen Aynen",Reparto,0
Yilmaz Gruda,2023,"""Istanbulda ask baskadir"", Çalikusu","Reparto,  Guion","Antalya Golden Orange Film Festival, Sadri Alisik Theatre and Cinema Awards"
Burcu Gönder,0,"Neseli Hayat, Hükümet Kadin",Reparto,0
Sila Korkmaz,0,"Üç Günlük Dünya, Fragments from Another World",Reparto,0
Erkan Petekkaya,1970,"Vlad, el Empalador, Ayla: La hija de la guerra","Reparto,  Banda sonora","Pantene Golden Butterfly Awards, Golden Palm Awards"
Levent Ülgen,0,"El cuervo, Kurtulus",Reparto,"Sadri Alisik Theatre and Cinema Awards, International Izmir Film Festival"
Firat Dogruloglu,0,"Lobo, Lobo 2039",Reparto,0
Tolga Güleç,0,"Beni Sev, Eksik Sayfalar",Reparto,0
Çiçek Dilligil,0,"Nefes Nefese, Aci Yillar","Reparto,  Música",0
Melisa Pamuk,1991,"Kilit, Çarpisma","Reparto,  Vestuario","Pantene Golden Butterfly Awards, Turkey Youth Awards"
Emma Deckers,0,0,Reparto,0
Ferdi Stofmeel,1982,"Demasiado amor, Rundfunk",Reparto,0
Daphne Deckers,1968,"Alles is zoals het zou moeten zijn, De TV kantine","Reparto,  Guion","Golden and Platin Film, Netherlands"
Oscar Aerts,0,"Vakkenvullers, Odds","Reparto,  Banda sonora",0
Josh Murphy,0,"Dusty, The Junebug Summer","Dirección de fotografía y cámara,  Dirección,  Edición","Ottawa International Short Film Festival, Spring Lane Film Festival"
Noah Lair,0,0,Reparto,0
John Gagnon,0,"The Monster Games, Johnny Swift","Reparto,  Producción,  Dirección de fotografía y cámara",0
Samuel Agnew,0,"This is Cinema, Phantom of the School 3","Producción,  Reparto,  Dirección de fotografía y cámara",0
Ethan Pouliot,0,Johnny Swift,"Producción,  Dirección,  Reparto",0
Triptii Dimri,1994,"Bulbbul, Qala",Reparto,"Filmfare Awards, Zee Cine Awards"
Kartik Aaryan,1988,"Luka Chuppi, Freddy","Reparto,  Producción","Filmfare Awards, Awards of the International Indian Film Academy"
Vidya Balan,1979,"The Dirty Picture, Lage Raho Munna Bhai","Reparto,  Producción","Asia-Pacific Film Festival, Filmfare Awards"
Madhuri Dixit,1967,"Devdas, Dedh Ishqiya","Reparto,  Música,  Producción","Filmfare Awards, Awards of the International Indian Film Academy"
Vijay Raaz,1963,"Gully Boy, Delhi Belly","Reparto,  Dirección","Awards of the International Indian Film Academy, Zee Cine Awards"
Shahid Kapoor,1981,"Jab We Met, Udta Punjab","Reparto,  Dirección de la segunda unidad o asistencia a dirección,  Música","Filmfare Awards, Awards of the International Indian Film Academy"
Kriti Sanon,1990,"Mimi, Bareilly Ki Barfi","Reparto,  Producción,  Publicista","Filmfare Awards, Awards of the International Indian Film Academy"
Dharmendra,1935,"Ghayal, Ayee Milan Ki Bela","Reparto,  Producción,  Equipos adicionales","Filmfare Awards, Awards of the International Indian Film Academy"
Dimple Kapadia,1957,"Pathaan, Dil Chahta Hai",Reparto,"Asia-Pacific Film Festival, Filmfare Awards"
Rakesh Bedi,1954,"Tom, Dick, and Harry, Pyar Bhara Dil","Reparto,  Dirección,  Guion","Filmfare Awards, Indian Telly Awards"
Rajkummar Rao,1984,"Newton, Ludo",Reparto,"Filmfare Awards, Awards of the International Indian Film Academy"
Shraddha Kapoor,1987,"Haider, Ek Villain","Reparto,  Música,  Banda sonora","Filmfare Awards, Awards of the International Indian Film Academy"
Pankaj Tripathi,1976,"Stree, Gunjan Saxena: La chica de Kargil",Reparto,"Filmfare Awards, Awards of the International Indian Film Academy"
Aparshakti Khurana,1987,"Dangal, Camino a Bollywood","Reparto,  Música","Filmfare Awards, Zee Cine Awards"
Abhishek Banerjee,1988,"Stree, Bhediya","Dirección de casting,  Reparto,  Casting","Filmfare Awards, Awards of the International Indian Film Academy"
Matthew R. Corbett,0,"Chimera, I Love You Silently","Producción,  Reparto,  Guion",Austin Comedy Film Festival
Joshua Radford,0,"Chimera, Derek Is Funny","Reparto,  Producción,  Dirección","FilmQuest, Austin Comedy Film Festival"
Honor Davis-Pye,2009,"Decrypted, The Surgeon",Reparto,0
Sarah Lockett,0,0,Reparto,0
Jake Kemp,0,"The Can, Punchbag",Reparto,0
Louisa Robinson,0,"""Ms Broomes Secret"", Cubicle","Reparto,  Localización,  Equipos adicionales",0
Denis Moldovean,0,"Christmas at the Royal Hotel, High Rise Demise",Reparto,0
Stephen J. Hooker,0,"Worst Agents Ever, My Awkward Youth","Reparto,  Guion,  Dirección",0
Katabelle,1993,"Blade & Soul Revolution, Fantasy Strike",Reparto,0
Sean Antony,0,"Miitopia, Lego Ninjago: The Blueprints",Reparto,0
Dave Soltura,0,0,Reparto,0
Ilja Baumeier,0,0,"Reparto,  Dirección,  Producción","Couch Film Festival, Greece International Film Festival"
Kay Kysela,0,"En el lugar del crimen, Finsteres Glück",Reparto,0
Kaija Ledergerber,0,"Alpha., 2059","Reparto,  Dirección,  Equipos adicionales",0
PJ Beigh,0,0,Reparto,0
Alex Koenigsberg,0,0,Reparto,0
Brendan Mohen,0,0,Reparto,0
Akiko Fujiwara,0,Delicacies,"Reparto,  Producción",0
Mendel Abehsera,0,"Closure, Delicacies",Reparto,0
Mark Yowakim,0,"Qué asco de todo, Tides of Wyrd",Reparto,0
Dean Scotti,0,"The Bitch in 4B, Portrait of Vengeance",Reparto,0
Francheska Baez,0,0,Reparto,0
Adrien Baudon,0,"""The Devils Ball"", Nail in the Coffin",Reparto,0
Philip Bayntun,0,"Loved, A Bigger Bear",Reparto,0
Hannah Dormor,0,Nail in the Coffin,Reparto,0
Simon Ellis,0,"HrtXbrk, Ecaps","Reparto,  Equipos adicionales,  Especialistas",0
Josh Swarbrick,0,"Toby, Pounds for Piggies",Reparto,0
Jayden Robinson,0,"Doctor Who: Task Force T.R.I.E.S., Hunted","Reparto,  Producción","Conocido/a por, Más de esta persona"
Sydney Siratt,0,"The Revenge of Wii Play 2: World War Wii, Memento Mori","Reparto,  Dirección,  Edición",0
Alexander Williamson,0,"Jayden Tries 2: Save the World Again, Better Call Tries","Reparto,  Edición",0
Sam Burrows,0,"Doctor Who: Reign of the Golden Age, The Otamatone Project 3: Age of Jon Ron Kelly","Reparto,  Cámara y electricidad",0
Alexia Mourao,0,"The Revenge of Wii Play 2: World War Wii, ""Alex and Ethans Multiversal Misadventures""",Reparto,0
Diana Alvort,0,"The Sovereign, Letting Go","Reparto,  Composición,  Guion",0
Ziggy Baran,0,"Displacement, The Life of Riley","Reparto,  Equipos adicionales",0
Sandi Eberhardt,0,"Storytime with Gambit and Rogue, Buzz Kill",Reparto,"Florida Shorts, Berlin Shorts Award"
Anton Nassif,0,"Falling Up, A Christmas Frequency","Reparto,  Guion",IndieX Film Festival
Michael Rzepka,0,0,Reparto,0
Ian Farley,0,"The Race Card Game, Choked Up!","Guion,  Edición,  Reparto",London World-Wide Comedy Short Film Festival
Joshua Han,0,"Club Kaylie, The Tale of the North Hollywood Shark","Reparto,  Producción,  Guion","One-Reeler Short Film Competition, London World-Wide Comedy Short Film Festival"
Rey Marz,0,"Dr. On, The Two Professors","Reparto,  Edición,  Dirección",London World-Wide Comedy Short Film Festival
Helen Cheng,0,DEMONSTRATOR - Nos Escupen,"Reparto,  Dirección de la segunda unidad o asistencia a dirección",0
Nicole Marie Hunt,0,"Affliction, The Social Worker",Reparto,"IndieFEST Film Awards, Top Shorts Film Festival"
DaQuan Johnakin,0,0,Reparto,0
Steven Curtis Jones,0,"Check, Please! The Web Series, Relatos del más allá",Reparto,0
Isaac Kelly,0,The Morning After,"Reparto,  Dirección de fotografía y cámara",0
Amir Hossein Amirian,0,"Poop, The Great Silence","Reparto,  Efectos visuales,  Diseño de producción",0
Butch Copeland,0,"Spaghetti Junction, Stargirl","Reparto,  Producción",0
Cheryl Holifield,0,"How to Make a Werewolf, BTS","Reparto,  Sonido,  Equipos adicionales",0
Amanda Jean,0,0,Reparto,0
Don-Dimitri Joseph,0,"Gotham Knights, Enjambre","Reparto,  Dirección,  Producción",Indie Series Awards
Muhaymin Luckett,0,"Premeditated, Future Plans","Dirección,  Guion,  Dirección de fotografía y cámara",0
Adrian Lukis,1958,"Orgullo y prejuicio, Back Home","Reparto,  Guion,  Banda sonora",0
Chris Leask,0,"Peter Pan Goes Wrong, The Ark","Reparto,  Guion,  Producción",0
Ellora Torchia,0,"La casa del dragón, A Real Pain",Reparto,"British Independent Film Awards, Cornwall Film Festival"
Harry Kershaw,0,"Little Crackers, Supreme Tweeter","Reparto,  Guion,  Producción",0
Emma Keele,0,"Emmerdale, Testigo mudo","Reparto,  Equipos adicionales",0
Patrick Coleman Duncan,0,"The Guiding Light, Compel","Reparto,  Equipos adicionales,  Guion","Bridge Fest, Vancouver, ""Louisvilles International Festival of Film"""
Catherine Dvorak,0,"Worked to Death, Hello Darkness","Reparto,  Dirección de la segunda unidad o asistencia a dirección,  Cámara y electricidad",0
Charlotte Elfenbaum,0,Can I Get A Suggestion?,Reparto,0
Bernadette Guckin,0,"PEN15, Chips Across America","Reparto,  Música,  Producción",0
Richard Helou,0,"Blind Waters, Forever Hold Your Peace","Sonido,  Reparto,  Dirección de la segunda unidad o asistencia a dirección",Collaboration Filmmakers Challenge
Michael Masurkevitch,0,"TP Tango, ""Jims Room""","Reparto,  Producción,  Guion","Couch Film Festival, Shock Stock"
Keith Busher,0,0,Reparto,0
Julie Mainville,0,0,"Reparto,  Equipos adicionales,  Guion y continuidad",Stockholm City Film Festival
Angela Wong Carbone,0,"Doublespeak, Chicago Med","Reparto,  Producción,  Guion","Nightmares Film Festival, New York International Film Awards"
Phil Nee,0,"The Equalizer, Jefa por accidente","Reparto,  Cámara y electricidad,  Equipos adicionales",Exit 6 Film Festival
Aury Krebs,0,"Triple Threat, Maya",Reparto,0
Yolanda Y. Pringle,0,0,Reparto,0
Silvana Carranza,0,"The Warrior and the Savior, You Mourn Weird",Reparto,0
Tristan Barr,0,"Reklaw, Subject","Dirección,  Producción,  Reparto","Brisbane International Film Festival, Montréal World Film Festival"
Matthew Caffoe,0,"Banshees Ridge, Dunny Derby - The Legend of Derek Dallas & The Underbogs","Reparto,  Producción,  Guion",0
Karen Crone,0,"Divorcio en Hollywood, El mundo perdido",Reparto,0
Michael Deed,0,"Onwards, Harrow","Reparto,  Guion",0
Brendan Glanville,0,"East of Everything, El rastro del asesino","Reparto,  Dirección,  Guion",0
Matthew De Pompo,0,"Snuggles, Secrets of the Strings Part II","Reparto,  Guion,  Edición",0
Dylan Tollefson,0,"Chuck a Short Film, Quarter Life Crisis","Dirección de fotografía y cámara,  Cámara y electricidad,  Edición","New York Independent Cinema Awards, Indie Filmmaker Awards"
Jackson Walker,0,0,"Dirección,  Reparto,  Guion",0
Jennifer Polania,0,"Pablo, Honey, La red social","Reparto,  Guion,  Producción",0
Sarah Oliver,0,"The New Adventures of Pinkgirl and The Scone, Resolution","Reparto,  Guion,  Producción","Independent Shorts Awards, WRPN Short, Tight & Loose Film Festival Competition"
Jay Pichardo,0,"Tapawingo, NCIS: Los Ángeles",Reparto,0
Keren Ashri,0,"The Last Mission, Fighting Olympus","Reparto,  Guion,  Producción",0
Paul Bianchi,0,"Deadpool The Musical 2 - Ultimate Disney Parody, Nobody Walks","Guion,  Reparto,  Diseño de producción",The Webby Awards
