actor_name,birth_year,known_for,actor_role,actor_awards
Reza Hilman,0,"Asura, Mat Kilau: Kebangkitan Pahlawan","Reparto,  Equipos adicionales,  Especialistas",Maya Awards
Macho Hungan,0,"Dia Bukan Manusia, Keabadian",Reparto,0
Josiah Bennetone,0,"A Christmas Proposal, Kingdom Men",Reparto,0
Nelson J. Davis,0,"Braden, TheSexSymbol87","Reparto,  Producción,  Dirección","Direct Monthly Online Film Festival, Direct Short Online Film Festival"
Monique Marshall,0,"Blind Date, Busted & Disgusted","Reparto,  Producción,  Dirección",0
Joe McAlear,0,0,Reparto,Indie Short Fest
Amiri Koronz Thompson,0,"Bunny & Clive, Take me to Amazing","Reparto,  Guion,  Dirección",0
Amy Fantasy,0,"Super Vixens 4, Super Vixens 7",Reparto,0
Doctor Kleever,0,"Super Vixens 7, Super Vixens 2",Reparto,0
Ashley Lane,0,0,Reparto,"Adult Video News Awards, XBIZ Awards"
Trevor Overton,0,"Super Vixens 3, Super Vixens 4","Reparto,  Efectos especiales,  Especialistas",0
Devynn Christina Verdos,0,"Super Vixens 4, Super Vixens 7",Reparto,0
Ahmed El Awadi,0,"The Alexandrian, Musa",Reparto,0
Zeina,0,"El-Fuloos, El-Shabah",Reparto,Cairo National Festival for Egyptian Cinema
Hussein Fahmy,1940,"Viva Zalata, El-Fatenah wa el-Salook","Reparto,  Composición","Cairo National Festival for Egyptian Cinema, Cairo Arab Media Festival"
Salah Abdullah,0,"El-malek Farouk, El Harb El Alameya El Talta","Reparto,  Música,  Banda sonora","Cairo National Festival for Egyptian Cinema, Cairo Arab Media Festival"
Janit Bhutani,0,"Rudrakaal, Pyaar Ka Pehla Naam: Radha Mohan",Reparto,0
Sean M.D.,0,"Superman: Man of Tomorrow, Star Wars Audio Comics: YouTube Channel",Reparto,0
Alyssa Shadow,0,"Ward University, Lego Spider-Man Series",Reparto,0
Conor Brett,0,"Echo, Asphalt","Reparto,  Composición",0
Theo Moers,0,Superman: Man of Steel,Reparto,0
Ray Si,0,"""Five Nights at Freddys 3: This Happened Because of You"", Spider-Man: Web of Crime","Reparto,  Producción",0
Barlo Duran,0,Adjusted Mask,Reparto,0
Lungi Lemonier,0,0,Reparto,0
Yan Ruiz,0,"Lost, The Sex Doll She-Bitch","Dirección de la segunda unidad o asistencia a dirección,  Reparto,  Equipos adicionales",0
Lior Selve,0,"The Ritz, The Christmas Garden","Reparto,  Equipos adicionales",0
Ross K. Foad,0,"The Mary Morstan Mysteries, Black Widow: Forever Red","Reparto,  Guion,  Producción","Fright Night Film Festival, US, GeekFest Film Festival"
Allana Victoria Blood,0,0,Reparto,0
Orson Mochizuki,0,"Bad Poetry Tokyo, Come and Go","Reparto,  Guion,  Producción",0
Arjun Kalari,0,"Bagheera, Scene Number 62","Especialistas,  Reparto",0
Krishnadas Murali,0,"Shubasya Sheekhram, Lucifer - Bootleg Universe","Reparto,  Guion,  Dirección",0
Kenzo,0,0,Reparto,0
Jyothish Jyo,0,"Mike, Varadhan",Reparto,0
Tré Boyd,0,"Borrowed Time, Luciana",Reparto,0
Javon Clarke,0,0,Reparto,0
Julian Bumatay,0,0,Reparto,0
Jackson Wright,0,0,Reparto,0
Joshua 'JD' Jones,0,Kindred,Reparto,0
Ron Hall,0,"Vampire Assassin, Orgazmo","Reparto,  Especialistas,  Producción",0
Miguel Peralta,0,"Atrapado, Gringo Hunters","Reparto,  Especialistas",0
Roxy Linda Vazquez,0,"Jugando Con Fuego, Jun",Reparto,0
Akalanka Prabashwara,0,"The Beast Inside, Yan",Reparto,0
Amapani Galmangoda,0,0,Reparto,0
Sandun Lakshan,0,Kolonbiya,Reparto,0
Malintha Praveen,0,"The Beast Inside, Fear of HAHA","Reparto,  Especialistas,  Equipos adicionales",0
Dilshan Supun,0,The Failed Mission,Reparto,0
Mikkel Viese Alberg,0,Red River,"Edición,  Dirección,  Reparto",0
Christian Møller,0,0,Reparto,0
Tobias Chau Poulsen,0,0,Reparto,0
Nikolaj Rose,0,0,Reparto,0
Nickolaj Risgaard Sørensen,0,0,Reparto,0
Timothy Turner,0,"Whisper: Echoes of Dread, The Wanderer 2","Reparto,  Dirección,  Dirección de fotografía y cámara",0
Roane Borger,0,"Whisper: Trinity, The Wanderer","Reparto,  Guion,  Edición",0
Johnathan Lopez,0,"Fernando, The Redacted Files","Reparto,  Dirección de fotografía y cámara",0
John Ferguson,0,"The Wanderer 2, Fernando","Reparto,  Producción,  Dirección de fotografía y cámara",0
Peter Choi,0,"More, More, More!, The Package",Producción,0
Jarred Land,0,"Múnich, Down and Dangerous","Producción,  Cámara y electricidad,  Dirección de fotografía y cámara",0
Hafsa Munir,0,0,Reparto,0
Bobby Tonelli,0,"Trampas sin límites, Westworld",Reparto,0
Masayasu Watanabe,0,0,Reparto,0
Florence Fauquet,0,"En terrasse, Karateka","Reparto,  Dirección,  Guion",Clermont-Ferrand International Short Film Festival
Jisca Kalvanda,1994,"3xManon, Divinas",Reparto,0
Nathan Tarver,0,"Jack Stone: End of the Line, Jack Stone: Rogue Albion","Reparto,  Especialistas,  Arte",0
Tony Cole,0,"Jack Stone: Diamond Cutter, Jack Stone: Instruments of Armageddon","Reparto,  Dirección,  Guion",0
Eddie Cole,0,"The Club III, Million Dollar Bill","Reparto,  Dirección de fotografía y cámara,  Composición",0
Edwin Lakes,0,"Jack Stone: Force Majeure, The Club III","Reparto,  Música,  Especialistas",0
Harry Quinn,0,0,Reparto,0
Tony Cole,0,"Jack Stone: Diamond Cutter, Jack Stone: Instruments of Armageddon","Reparto,  Dirección,  Guion",0
Pauli Janhunen Calderón,1996,"Clank: Legado de las sombras, Clank: Agente reclutada","Dirección,  Reparto,  Guion",Los Angeles Film Awards
David Anghel,0,"Star Wars: The Dark Empire, Star Wars: Qui-Gon Jinn II","Reparto,  Guion,  Dirección",0
Eddie Cole,0,"The Club III, Million Dollar Bill","Reparto,  Dirección de fotografía y cámara,  Composición",0
Emilio Janhunen Calderón,0,"""Rinoplasticos: A Warriors Journey"", Clank and Goldscar","Reparto,  Dirección,  Guion",0
Matthew Stephen Smith,0,"""Americas Next Top Model"", New Girl","Reparto,  Producción,  Guion",0
Zack Gergel,0,"Bunny!, ""Dont Be A Bitch""","Reparto,  Sonido",0
Eliza Fall,0,White Lies,Reparto,0
Nick Easterling,0,"Not Another Zombie Movie, Sinners and Saint",Reparto,0
Logan Davis,0,"Doppelganger, The Recall","Dirección,  Reparto,  Guion",0
Zach Davis,0,0,"Reparto,  Producción",0
Gavin Briggs,0,"Donkey Dust, Donkey Dust","Dirección,  Guion,  Dirección de fotografía y cámara",0
AmyJo Fiery,0,0,0,0
Red Herzog,0,Twenty,"Reparto,  Especialistas,  Dirección",0
Jo D,0,0,Reparto,0
Michael Rock,0,"Tahoe Joe, Ghost","Reparto,  Producción,  Dirección","Athens International Film Festival, Athens International Monthly Art Film Festival"
Brandon J Minor,0,"Friends Family & Lovers, Cutting It Klose",Reparto,0
Brittnee Williams,0,"Happy Birthday: Web Series, Chicago Med","Reparto,  Dirección de la segunda unidad o asistencia a dirección",0
Angel Sims,0,"Flash, Lake of Lies","Producción,  Reparto,  Guion",0
Joshua Quandah,0,0,Reparto,0
Mykal Bailey,0,0,Reparto,0
Dneail,0,"Galaxies Beyond, Mr. Awesome","Dirección,  Guion,  Edición",0
Artificial Intelligence,0,0,Reparto,0
California Albert,0,0,Reparto,0
Jai Brandon,0,"After Death, Falling Through Time","Reparto,  Guion,  Dirección",0
Aracely Gonzalez,0,0,Reparto,0
Daisy Elizabeth Gonzalez,0,0,Reparto,0
Nathan Timothy Gonzalez,0,0,Reparto,0
Drayton Williams,0,0,"Reparto,  Guion,  Decoración",0
Hunter Williams,0,0,"Dirección,  Reparto,  Edición",0
Terran Mikaela,0,Mandatory Vaccine Townhall,Reparto,0
Jack Smith,0,0,"Reparto,  Cámara y electricidad,  Equipos adicionales",0
Ethan Hartman,0,0,"Reparto,  Guion y continuidad,  Sonido",0
Kissan Desai,0,"Gunpoint, Gunpoint!","Producción,  Reparto,  Dirección",0
Jalen Hayes,0,0,Reparto,0
Ian Medrano,0,Gunpoint,"Reparto,  Equipos adicionales",0
Julie Murphy,0,0,Reparto,0
Fiona Finneran,0,0,Reparto,0
Joseph Larkin,0,"Raymond Vs. The Mormons, Beyond the Pale","Reparto,  Dirección,  Guion",0
Jacob Pensky,0,Road to Mimosaville,Reparto,0
Ava Calhoun,0,0,Reparto,0
David Mora,0,"Los amores cobardes, Los amigos raros","Reparto,  Dirección,  Guion",CinEuphoria Awards
Christian Caner,0,"Der König von Palma, Los herederos de la tierra",Reparto,0
Juli Mira,0,"Cuéntame cómo pasó, Electroshock",Reparto,"Monte-Carlo TV Festival, Turia Awards"
Kino Gil,0,"La noche del cocodrilo, Camilo Superstar","Reparto,  Producción",0
Xavi Mira,0,"La Unidad, El incidente","Reparto,  Banda sonora",Peñíscola Comedy Film Festival
Angus Rundell,0,"Jack Hayes, ""Whats the Situation?""","Reparto,  Edición,  Dirección de fotografía y cámara",0
Benjamin Pritchard,0,"Short Tempered, Tradire","Reparto,  Producción,  Guion",0
Will Grant-McInnes,0,"Guns, Bullets and Low Riders: The Rider Returns, Entomophobia: The New Normal","Reparto,  Especialistas,  Guion",0
Zakary Giles,0,0,Reparto,0
Lachlan Rundell,0,Defcon,Reparto,0
Rachel Maclean,0,"Duck, Arena","Dirección,  Guion,  Reparto",0
Adam Burke,0,"""Nanas Here"", (mis)placed","Reparto,  Guion,  Efectos visuales",0
Joy Ford,0,"Johnny Twelve-Step, Silly Little Wounds","Reparto,  Equipos adicionales",0
Carter Monahan,0,"Meat Raffle, Deeply Troubled",Reparto,0
Mike Bredon,0,"Betta Fish, MacGuffin","Reparto,  Dirección",0
Sydney Asthon,0,0,Reparto,0
Anand,0,0,0,0
Simon Schärmeli,0,Good Bye Anna,"Reparto,  Dirección,  Guion",0
Ramon Wild,0,"Der Schatz des Ritters, Myristica",Reparto,0
Clint Esposito,0,"Blue Bloods, ""Bro""","Reparto,  Dirección,  Especialistas",0
Zoltán Hódi,0,"Vengadores: La era de Ultrón, Un espía y medio","Especialistas,  Reparto,  Dirección",0
Jeanne Solange Ramin,0,"Sinister Assistant, City of Angels, City of Vampires!","Reparto,  Guion,  Dirección",0
Leslie Susana Campbell,0,"Making Bad Decisions, City of Angels, City of Vampires!","Reparto,  Guion,  Dirección",IndieX Film Festival
Daniel Duarte,0,0,Reparto,0
Bruce Chong,0,"The Gentlemen: Los señores de la mafia, Ahora me ves 2","Reparto,  Guion,  Producción",0
Samuel Mak,0,"Tomb Raider, Atrapados en el abismo","Reparto,  Especialistas,  Guion",0
Lorraine Tai,0,"The Batman, Doctors",Reparto,0
Quang Luong,0,"The Brothers Swap, Gladiators",Reparto,0
Aaron Lo,0,The Fly,Reparto,0
Héctor Esteller,0,Malicioso,Reparto,0
Leticia Esteller,0,Malicioso,Reparto,0
Andrea Harhoff,0,"Bloody Party, Burden",Reparto,0
Kadin Miles Wong,0,0,Reparto,0
Speedy Valente,0,0,Reparto,0
Sebastian Stark,0,0,Reparto,"Conocido/a por, Más de esta persona"
Nick Tomassetti,0,Ten Ways 1.4 Up to You,Reparto,0
Anthony Reno,0,"El escuadrón suicida, Guardianes de la Galaxia Vol. 2","Vestuario,  Reparto,  Diseño de vestuario",0
Steven Shelby,0,0,"Especialistas,  Reparto,  Equipos adicionales",Screen Actors Guild Awards
JP Valenti,0,"ATL Homicide, The Cobblestone Corridor","Reparto,  Equipos adicionales,  Casting","New York City Independent Film Festival, Stories by the River Film Festival"
Thomas Patrick Ryan Watson,0,"Gotham Knights, Cobra Kai","Especialistas,  Reparto",Screen Actors Guild Awards
Sam Benjamin,0,"La Liga de la Justicia de Zack Snyder, The Pay Day","Reparto,  Guion,  Dirección","British Urban Film Festival, Festigious International Film Festival"
Rupert Charmak,0,"Dark Justice, Destino a Brighton","Reparto,  Especialistas,  Equipos adicionales",0
Alex Montagnani,1988,0,"Reparto,  Guion,  Dirección",Top Shorts Film Festival
Robert Shannon,0,"The Information, SO19","Equipos adicionales,  Reparto,  Producción","Copenhagen International Film Festival, Los Angeles Cinefest"
